pmid,year,mesh,meshTreeNumber
22225726,2012-01-05T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22225726,2012-01-05T00:00:00,Magnetic Resonance Angiography,E01.370.350.500.500
22225726,2012-01-05T00:00:00,Magnetic Resonance Angiography,E01.370.350.825.500.500
22225726,2012-01-05T00:00:00,Magnetic Resonance Angiography,E01.370.370.050.500
22225726,2012-01-05T00:00:00,Middle Aged,M01.060.116.630
22225726,2012-01-05T00:00:00,Stroke Volume,E01.370.370.380.150.700
22225726,2012-01-05T00:00:00,Stroke Volume,G09.330.380.124.882
22225726,2012-01-05T00:00:00,"Tomography, X-Ray Computed",E01.370.350.350.810
22225726,2012-01-05T00:00:00,"Tomography, X-Ray Computed",E01.370.350.600.350.700.810
22225726,2012-01-05T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.700.810
22225726,2012-01-05T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.810.810
22225726,2012-01-05T00:00:00,"Tomography, X-Ray Computed",E01.370.350.825.810.810
22225726,2012-01-05T00:00:00,"Ventricular Dysfunction, Left",C14.280.945.900
22225726,2012-01-05T00:00:00,"Ventricular Dysfunction, Right",C14.280.945.910
22225858,2012-01-05T00:00:00,Aged,M01.060.116.100
22225858,2012-01-05T00:00:00,Anticoagulants,D27.505.954.502.119
22225858,2012-01-05T00:00:00,"Arthroplasty, Replacement, Knee",E04.555.110.110.115
22225858,2012-01-05T00:00:00,"Arthroplasty, Replacement, Knee",E04.650.110.115
22225858,2012-01-05T00:00:00,Drug Interactions,G07.690.812.240
22225858,2012-01-05T00:00:00,Drug Interactions,G07.700.680.240
22225858,2012-01-05T00:00:00,Enoxaparin,D09.698.373.400.300.200
22225858,2012-01-05T00:00:00,Hemorrhage,C23.550.414
22225858,2012-01-05T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22225858,2012-01-05T00:00:00,Middle Aged,M01.060.116.630
22225858,2012-01-05T00:00:00,Platelet Aggregation Inhibitors,D27.505.954.502.780
22225858,2012-01-05T00:00:00,Thiophenes,D02.886.778
22225858,2012-01-05T00:00:00,Thiophenes,D03.383.903
22225858,2012-01-05T00:00:00,Venous Thromboembolism,C14.907.355.590.700
22225858,2012-01-05T00:00:00,Venous Thromboembolism,C14.907.355.830.850.700
22224593,2012-01-06T00:00:00,Adult,M01.060.116
22224593,2012-01-06T00:00:00,African Americans,M01.686.508.100.100
22224593,2012-01-06T00:00:00,African Americans,M01.686.754.100
22224593,2012-01-06T00:00:00,Attitude to Health,F01.100.150
22224593,2012-01-06T00:00:00,Attitude to Health,N05.300.150
22224593,2012-01-06T00:00:00,Cultural Characteristics,I01.076.201.450.324
22224593,2012-01-06T00:00:00,Cultural Characteristics,I01.880.143.329
22224593,2012-01-06T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22224593,2012-01-06T00:00:00,Interviews as Topic,E05.318.308.420
22224593,2012-01-06T00:00:00,Interviews as Topic,L01.280.520
22224593,2012-01-06T00:00:00,Interviews as Topic,N05.715.360.300.400
22224593,2012-01-06T00:00:00,Interviews as Topic,N06.850.520.308.420
22224593,2012-01-06T00:00:00,Neoplasms,C04
22224593,2012-01-06T00:00:00,Saliva,A12.200.666
22224593,2012-01-06T00:00:00,Tissue Donors,M01.898
22228763,2012-01-06T00:00:00,Animals,B01.050
22228763,2012-01-06T00:00:00,Central Nervous System Depressants,D27.505.696.277
22228763,2012-01-06T00:00:00,Central Nervous System Depressants,D27.505.954.427.210
22228763,2012-01-06T00:00:00,Ethanol,D02.033.375
22228763,2012-01-06T00:00:00,Hepatocytes,A11.436.348
22228763,2012-01-06T00:00:00,"Mitochondria, Liver",A11.284.430.214.190.875.564.461
22228763,2012-01-06T00:00:00,"Mitochondria, Liver",A11.284.835.626.461
22228763,2012-01-06T00:00:00,Oxygen Consumption,G03.730
22228763,2012-01-06T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
22228763,2012-01-06T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
22228763,2012-01-06T00:00:00,Voltage-Dependent Anion Channels,D12.776.157.530.400.500.520
22228763,2012-01-06T00:00:00,Voltage-Dependent Anion Channels,D12.776.543.550.425.730.520
22228763,2012-01-06T00:00:00,Voltage-Dependent Anion Channels,D12.776.543.585.400.730.520
22228809,2012-01-06T00:00:00,Animals,B01.050
22228809,2012-01-06T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
22228809,2012-01-06T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
22228809,2012-01-06T00:00:00,Recovery of Function,G16.757
22248731,2012-01-08T00:00:00,Alternative Splicing,G02.111.087.750.700.100
22248731,2012-01-08T00:00:00,Alternative Splicing,G02.149.115.750.700.100
22248731,2012-01-08T00:00:00,Alternative Splicing,G03.495.839.700.100
22248731,2012-01-08T00:00:00,Alternative Splicing,G05.355.315.700.700.100
22248731,2012-01-08T00:00:00,"Drug Resistance, Neoplasm",G07.690.320.395
22248731,2012-01-08T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22248731,2012-01-08T00:00:00,Neoplasms,C04
22248731,2012-01-08T00:00:00,Protein-Serine-Threonine Kinases,D08.811.913.696.620.682.700
22248731,2012-01-08T00:00:00,RNA-Binding Proteins,D12.776.157.725
22248731,2012-01-08T00:00:00,RNA-Binding Proteins,D12.776.664.962
22248731,2012-01-08T00:00:00,"Receptors, Androgen",D12.776.260.698.750.150
22248731,2012-01-08T00:00:00,"Receptors, Androgen",D12.776.826.750.150
22248731,2012-01-08T00:00:00,"Receptors, Androgen",D12.776.930.669.750.150
22230476,2012-01-09T00:00:00,Adolescent,M01.060.057
22230476,2012-01-09T00:00:00,Case-Control Studies,E05.318.760.500.500
22230476,2012-01-09T00:00:00,Case-Control Studies,N05.715.360.775.175.200
22230476,2012-01-09T00:00:00,Case-Control Studies,N06.850.520.450.500.500
22230476,2012-01-09T00:00:00,Child,M01.060.406
22230476,2012-01-09T00:00:00,"Diabetes Mellitus, Type 1",C18.452.394.750.124
22230476,2012-01-09T00:00:00,"Diabetes Mellitus, Type 1",C19.246.267
22230476,2012-01-09T00:00:00,"Diabetes Mellitus, Type 1",C20.111.327
22230476,2012-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22230476,2012-01-09T00:00:00,South Carolina,Z01.107.567.875.075.662
22230476,2012-01-09T00:00:00,South Carolina,Z01.107.567.875.750.700
22230476,2012-01-09T00:00:00,Young Adult,M01.060.116.815
22231377,2012-01-09T00:00:00,"Anemia, Sickle Cell",C15.378.071.141.150.150
22231377,2012-01-09T00:00:00,"Anemia, Sickle Cell",C15.378.420.155
22231377,2012-01-09T00:00:00,"Anemia, Sickle Cell",C16.320.070.150
22231377,2012-01-09T00:00:00,"Anemia, Sickle Cell",C16.320.365.155
22231377,2012-01-09T00:00:00,Autoantibodies,D12.776.124.486.485.114.323
22231377,2012-01-09T00:00:00,Autoantibodies,D12.776.124.790.651.114.323
22231377,2012-01-09T00:00:00,Autoantibodies,D12.776.377.715.548.114.323
22231377,2012-01-09T00:00:00,Child,M01.060.406
22231377,2012-01-09T00:00:00,"Child, Preschool",M01.060.406.448
22231377,2012-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22231377,2012-01-09T00:00:00,Stroke,C10.228.140.300.775
22231377,2012-01-09T00:00:00,Stroke,C14.907.253.855
22231377,2012-01-09T00:00:00,Time Factors,G01.910.857
22231377,2012-01-09T00:00:00,"Ultrasonography, Doppler, Transcranial",E01.370.350.700.560.260.850
22231377,2012-01-09T00:00:00,"Ultrasonography, Doppler, Transcranial",E01.370.350.850.260.850
22231377,2012-01-09T00:00:00,"Ultrasonography, Doppler, Transcranial",E01.370.350.850.850.870
22231377,2012-01-09T00:00:00,"Ultrasonography, Doppler, Transcranial",E01.370.376.560.260.850
22231568,2012-01-09T00:00:00,Alleles,G05.360.340.024.340.030
22231568,2012-01-09T00:00:00,Case-Control Studies,E05.318.760.500.500
22231568,2012-01-09T00:00:00,Case-Control Studies,N05.715.360.775.175.200
22231568,2012-01-09T00:00:00,Case-Control Studies,N06.850.520.450.500.500
22231568,2012-01-09T00:00:00,Genetic Predisposition to Disease,C23.550.291.687.500
22231568,2012-01-09T00:00:00,Genetic Predisposition to Disease,G05.380.355
22231568,2012-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22231568,2012-01-09T00:00:00,"Lupus Erythematosus, Systemic",C17.300.480
22231568,2012-01-09T00:00:00,"Lupus Erythematosus, Systemic",C20.111.590
22231568,2012-01-09T00:00:00,"Polymorphism, Single Nucleotide",G05.365.795.598
22232738,2012-01-09T00:00:00,Androgens,D27.505.696.399.472.161
22232738,2012-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22232738,2012-01-09T00:00:00,Phenotype,G05.695
22232738,2012-01-09T00:00:00,Prostatic Neoplasms,C04.588.945.440.770
22232738,2012-01-09T00:00:00,Prostatic Neoplasms,C12.294.260.750
22232738,2012-01-09T00:00:00,Prostatic Neoplasms,C12.294.565.625
22232738,2012-01-09T00:00:00,Prostatic Neoplasms,C12.758.409.750
22232738,2012-01-09T00:00:00,Proto-Oncogene Protein c-ets-1,D12.776.260.665.100
22232738,2012-01-09T00:00:00,Proto-Oncogene Protein c-ets-1,D12.776.624.664.700.175.100
22232738,2012-01-09T00:00:00,Proto-Oncogene Protein c-ets-1,D12.776.930.635.100
22232738,2012-01-09T00:00:00,"Receptors, Androgen",D12.776.260.698.750.150
22232738,2012-01-09T00:00:00,"Receptors, Androgen",D12.776.826.750.150
22232738,2012-01-09T00:00:00,"Receptors, Androgen",D12.776.930.669.750.150
22232738,2012-01-09T00:00:00,Signal Transduction,G02.111.087.800
22232738,2012-01-09T00:00:00,Signal Transduction,G02.149.115.800
22232738,2012-01-09T00:00:00,Signal Transduction,G04.299.880
22232738,2012-01-09T00:00:00,"Transcription, Genetic",G02.111.087.847
22232738,2012-01-09T00:00:00,"Transcription, Genetic",G02.149.115.847
22232738,2012-01-09T00:00:00,"Transcription, Genetic",G05.355.310.700
22249026,2012-01-09T00:00:00,Animals,B01.050
22249026,2012-01-09T00:00:00,Cell Adhesion,G04.299.117
22249026,2012-01-09T00:00:00,Cytokines,D12.644.276.374
22249026,2012-01-09T00:00:00,Cytokines,D12.776.467.374
22249026,2012-01-09T00:00:00,Cytokines,D23.529.374
22249026,2012-01-09T00:00:00,Extracellular Matrix Proteins,D12.776.860.300
22249026,2012-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22249026,2012-01-09T00:00:00,Intercellular Signaling Peptides and Proteins,D12.644.276
22249026,2012-01-09T00:00:00,Intercellular Signaling Peptides and Proteins,D12.776.467
22249026,2012-01-09T00:00:00,Intercellular Signaling Peptides and Proteins,D23.529
22249026,2012-01-09T00:00:00,Neoplasms,C04
22249026,2012-01-09T00:00:00,"Neovascularization, Pathologic",C23.550.589.500
22249026,2012-01-09T00:00:00,Osteonectin,D12.776.157.125.715
22249026,2012-01-09T00:00:00,Osteonectin,D12.776.395.600
22249026,2012-01-09T00:00:00,Protein Folding,G01.154.100.640
22249026,2012-01-09T00:00:00,Protein Folding,G01.595.100.640
22249026,2012-01-09T00:00:00,Protein Folding,G02.111.087.690
22249026,2012-01-09T00:00:00,Protein Folding,G02.149.115.690
22284622,2012-01-09T00:00:00,Animals,B01.050
22284622,2012-01-09T00:00:00,Brain Injuries,C10.228.140.199
22284622,2012-01-09T00:00:00,Brain Injuries,C10.900.300.087
22284622,2012-01-09T00:00:00,Brain Injuries,C21.866.260.118
22284622,2012-01-09T00:00:00,Brain Injuries,C21.866.915.300.200
22284622,2012-01-09T00:00:00,Brain Ischemia,C10.228.140.300.150
22284622,2012-01-09T00:00:00,Brain Ischemia,C14.907.253.092
22284622,2012-01-09T00:00:00,NF-kappa B,D12.776.260.600
22284622,2012-01-09T00:00:00,NF-kappa B,D12.776.660.600
22284622,2012-01-09T00:00:00,NF-kappa B,D12.776.930.600
22284622,2012-01-09T00:00:00,Neuroprotective Agents,D27.505.696.706.548
22284622,2012-01-09T00:00:00,Neuroprotective Agents,D27.505.954.427.575
22110009,2012-01-10T00:00:00,Aged,M01.060.116.100
22110009,2012-01-10T00:00:00,Coronary Artery Disease,C14.280.647.250.260
22110009,2012-01-10T00:00:00,Coronary Artery Disease,C14.907.137.126.339
22110009,2012-01-10T00:00:00,Coronary Artery Disease,C14.907.585.250.260
22110009,2012-01-10T00:00:00,Coronary Vessels,A07.231.114.269
22110009,2012-01-10T00:00:00,Coronary Vessels,A07.231.908.194
22110009,2012-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22110009,2012-01-10T00:00:00,Lipids,D10
22110009,2012-01-10T00:00:00,Middle Aged,M01.060.116.630
22110009,2012-01-10T00:00:00,"Spectroscopy, Near-Infrared",E01.370.350.750
22110009,2012-01-10T00:00:00,"Spectroscopy, Near-Infrared",E05.196.867.851
22110009,2012-01-10T00:00:00,"Ultrasonography, Interventional",E01.370.350.850.855
22228201,2012-01-10T00:00:00,ATP-Binding Cassette Transporters,D12.776.157.530.100
22228201,2012-01-10T00:00:00,ATP-Binding Cassette Transporters,D12.776.395.550.020
22228201,2012-01-10T00:00:00,ATP-Binding Cassette Transporters,D12.776.543.550.192
22228201,2012-01-10T00:00:00,ATP-Binding Cassette Transporters,D12.776.543.585.100
22228201,2012-01-10T00:00:00,Angiogenesis Inhibitors,D27.505.696.377.077.099
22228201,2012-01-10T00:00:00,Angiogenesis Inhibitors,D27.505.696.377.450.100
22228201,2012-01-10T00:00:00,Angiogenesis Inhibitors,D27.505.954.248.025
22228201,2012-01-10T00:00:00,Brain Neoplasms,C04.588.614.250.195
22228201,2012-01-10T00:00:00,Brain Neoplasms,C10.228.140.211
22228201,2012-01-10T00:00:00,Brain Neoplasms,C10.551.240.250
22228201,2012-01-10T00:00:00,Combined Modality Therapy,E02.186
22228201,2012-01-10T00:00:00,DNA Repair,G02.111.087.219
22228201,2012-01-10T00:00:00,DNA Repair,G02.149.115.219
22228201,2012-01-10T00:00:00,DNA Repair,G05.355.195
22228201,2012-01-10T00:00:00,DNA Repair Enzymes,D08.811.074
22228201,2012-01-10T00:00:00,"Drug Resistance, Neoplasm",G07.690.320.395
22228201,2012-01-10T00:00:00,Glioblastoma,C04.557.465.625.600.380.080.335
22228201,2012-01-10T00:00:00,Glioblastoma,C04.557.470.670.380.080.335
22228201,2012-01-10T00:00:00,Glioblastoma,C04.557.580.625.600.380.080.335
22228201,2012-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22228201,2012-01-10T00:00:00,MicroRNAs,D13.150.650.319
22228201,2012-01-10T00:00:00,MicroRNAs,D13.444.735.150.319
22228201,2012-01-10T00:00:00,MicroRNAs,D13.444.735.790.099
22228201,2012-01-10T00:00:00,Neoplastic Stem Cells,A11.872.650
22228201,2012-01-10T00:00:00,P-Glycoprotein,D12.776.157.530.100.652.500
22228201,2012-01-10T00:00:00,P-Glycoprotein,D12.776.157.530.450.074.500.500.750
22228201,2012-01-10T00:00:00,P-Glycoprotein,D12.776.395.550.020.610.610
22228201,2012-01-10T00:00:00,P-Glycoprotein,D12.776.543.550.192.610.610
22228201,2012-01-10T00:00:00,P-Glycoprotein,D12.776.543.585.100.610.500
22228201,2012-01-10T00:00:00,P-Glycoprotein,D12.776.543.585.450.074.500.500.750
22228201,2012-01-10T00:00:00,Proto-Oncogene Proteins c-bcl-2,D12.644.360.075.718
22228201,2012-01-10T00:00:00,Proto-Oncogene Proteins c-bcl-2,D12.776.476.075.718
22228201,2012-01-10T00:00:00,Proto-Oncogene Proteins c-bcl-2,D12.776.624.664.700.169
22228201,2012-01-10T00:00:00,Retinoids,D02.455.326.271.665.202.495
22228201,2012-01-10T00:00:00,Retinoids,D02.455.426.392.368.367.379.249.700
22228201,2012-01-10T00:00:00,Retinoids,D02.455.849.131.495
22228201,2012-01-10T00:00:00,Retinoids,D23.767.261.700
22228201,2012-01-10T00:00:00,Tumor Suppressor Proteins,D12.776.624.776
22231541,2012-01-10T00:00:00,Alcohol Drinking,F01.145.317.269
22231541,2012-01-10T00:00:00,Depressive Disorder,F03.600.300
22231541,2012-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22231541,2012-01-10T00:00:00,Middle Aged,M01.060.116.630
22231541,2012-01-10T00:00:00,Pressure Ulcer,C17.800.893.665
22231541,2012-01-10T00:00:00,Spinal Cord Injuries,C10.228.854.770
22231541,2012-01-10T00:00:00,Spinal Cord Injuries,C10.900.850
22231541,2012-01-10T00:00:00,Spinal Cord Injuries,C21.866.819
22234947,2012-01-10T00:00:00,Aged,M01.060.116.100
22234947,2012-01-10T00:00:00,Catheterization,E02.148
22234947,2012-01-10T00:00:00,Catheterization,E05.157
22234947,2012-01-10T00:00:00,Extravasation of Diagnostic and Therapeutic Materials,C21.866.371
22234947,2012-01-10T00:00:00,Extravasation of Diagnostic and Therapeutic Materials,C23.550.340
22234947,2012-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22234947,2012-01-10T00:00:00,Stroke,C10.228.140.300.775
22234947,2012-01-10T00:00:00,Stroke,C14.907.253.855
22234947,2012-01-10T00:00:00,Thrombectomy,E04.100.814.842
22240084,2012-01-10T00:00:00,Adult,M01.060.116
22240084,2012-01-10T00:00:00,Bipolar Disorder,F03.600.150.150
22240084,2012-01-10T00:00:00,Dibenzothiazepines,D02.886.680.702.500
22240084,2012-01-10T00:00:00,Dibenzothiazepines,D03.494.276
22240084,2012-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22240084,2012-01-10T00:00:00,Middle Aged,M01.060.116.630
22240084,2012-01-10T00:00:00,Triazines,D03.383.931
22234379,2012-01-11T00:00:00,Adult,M01.060.116
22234379,2012-01-11T00:00:00,Cocaine-Related Disorders,C21.739.300
22234379,2012-01-11T00:00:00,Cocaine-Related Disorders,F03.900.300
22234379,2012-01-11T00:00:00,Cues,F02.463.425.234
22234379,2012-01-11T00:00:00,Cycloserine,D03.383.129.385.162
22234379,2012-01-11T00:00:00,Cycloserine,D03.383.129.462.600.162
22234379,2012-01-11T00:00:00,Cycloserine,D12.125.837.150
22234379,2012-01-11T00:00:00,Double-Blind Method,E05.318.780.300
22234379,2012-01-11T00:00:00,Double-Blind Method,E05.581.500.300
22234379,2012-01-11T00:00:00,Double-Blind Method,N05.715.360.780.320
22234379,2012-01-11T00:00:00,Double-Blind Method,N06.850.520.445.300
22234379,2012-01-11T00:00:00,Fear,F01.470.361
22234379,2012-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22234379,2012-01-11T00:00:00,Middle Aged,M01.060.116.630
22234379,2012-01-11T00:00:00,Treatment Outcome,E01.789.800
22234379,2012-01-11T00:00:00,Treatment Outcome,N04.761.559.590.800
22234379,2012-01-11T00:00:00,Treatment Outcome,N05.715.360.575.575.800
22237021,2012-01-11T00:00:00,Space Flight,J01.937.285.850
22237296,2012-01-11T00:00:00,Adolescent,M01.060.057
22237296,2012-01-11T00:00:00,Adult,M01.060.116
22237296,2012-01-11T00:00:00,Age Factors,N05.715.350.075
22237296,2012-01-11T00:00:00,Age Factors,N06.850.490.250
22237296,2012-01-11T00:00:00,Aged,M01.060.116.100
22237296,2012-01-11T00:00:00,Child,M01.060.406
22237296,2012-01-11T00:00:00,"Child, Preschool",M01.060.406.448
22237296,2012-01-11T00:00:00,Head and Neck Neoplasms,C04.588.443
22237296,2012-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
22237296,2012-01-11T00:00:00,Lymph Node Excision,E04.446
22237296,2012-01-11T00:00:00,Melanoma,C04.557.465.625.650.510
22237296,2012-01-11T00:00:00,Melanoma,C04.557.580.625.650.510
22237296,2012-01-11T00:00:00,Melanoma,C04.557.665.510
22237296,2012-01-11T00:00:00,Middle Aged,M01.060.116.630
22237296,2012-01-11T00:00:00,Neoplasm Staging,E01.370.550
