pmid,year,mesh,meshTreeNumber
21122784,2010-01-04T00:00:00,Hispanic Americans,M01.686.754.441
21122784,2010-01-04T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21122784,2010-01-04T00:00:00,Intelligence Tests,F04.711.141.493
21122784,2010-01-04T00:00:00,Mass Screening,E01.370.500
21122784,2010-01-04T00:00:00,Mass Screening,E05.318.308.250.580
21122784,2010-01-04T00:00:00,Mass Screening,N02.421.143.827.233.443
21122784,2010-01-04T00:00:00,Mass Screening,N02.421.726.233.443
21122784,2010-01-04T00:00:00,Mass Screening,N05.715.360.300.375.500
21122784,2010-01-04T00:00:00,Mass Screening,N06.850.520.308.250.580
21122784,2010-01-04T00:00:00,Mass Screening,N06.850.780.500
21122784,2010-01-04T00:00:00,Population Surveillance,E05.318.308.250.700
21122784,2010-01-04T00:00:00,Population Surveillance,N05.715.360.300.375.625
21122784,2010-01-04T00:00:00,Population Surveillance,N06.850.520.308.250.700
21122784,2010-01-04T00:00:00,Population Surveillance,N06.850.780.675
21122784,2010-01-04T00:00:00,Psychometrics,F04.711.780
21122784,2010-01-04T00:00:00,United States,Z01.107.567.875
20052414,2010-01-05T00:00:00,Exosomes,A11.284.430.214.190.875.190.880.495
20052414,2010-01-05T00:00:00,Gene Expression Profiling,E05.393.332
20052414,2010-01-05T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20052414,2010-01-05T00:00:00,Nanostructures,J01.637.512
20052414,2010-01-05T00:00:00,Saliva,A12.200.666
20052466,2010-01-06T00:00:00,CD4-Positive T-Lymphocytes,A11.118.637.555.567.569.200
20052466,2010-01-06T00:00:00,CD4-Positive T-Lymphocytes,A15.145.229.637.555.567.569.200
20052466,2010-01-06T00:00:00,CD4-Positive T-Lymphocytes,A15.382.490.555.567.569.200
20052466,2010-01-06T00:00:00,CD8-Positive T-Lymphocytes,A11.118.637.555.567.569.220
20052466,2010-01-06T00:00:00,CD8-Positive T-Lymphocytes,A15.145.229.637.555.567.569.220
20052466,2010-01-06T00:00:00,CD8-Positive T-Lymphocytes,A15.382.490.555.567.569.220
20052466,2010-01-06T00:00:00,Cancer Vaccines,D20.215.894.200
20052466,2010-01-06T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20052466,2010-01-06T00:00:00,"Immunotherapy, Adoptive",E02.095.465.425.400.330.050.400
20052466,2010-01-06T00:00:00,"Immunotherapy, Adoptive",E05.478.550.520.050.400
20052466,2010-01-06T00:00:00,Melanoma,C04.557.465.625.650.510
20052466,2010-01-06T00:00:00,Melanoma,C04.557.580.625.650.510
20052466,2010-01-06T00:00:00,Melanoma,C04.557.665.510
20052466,2010-01-06T00:00:00,Recombinant Fusion Proteins,D12.776.828.300
20052466,2010-01-06T00:00:00,"Transduction, Genetic",E05.393.350.800
20052466,2010-01-06T00:00:00,"Transduction, Genetic",G05.355.760.850
20053788,2010-01-06T00:00:00,Adult,M01.060.116
20053788,2010-01-06T00:00:00,"Behavior, Addictive",F01.145.527.100.120
20053788,2010-01-06T00:00:00,"Health Knowledge, Attitudes, Practice",F01.100.150.500
20053788,2010-01-06T00:00:00,"Health Knowledge, Attitudes, Practice",N05.300.150.410
20053788,2010-01-06T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20053788,2010-01-06T00:00:00,Middle Aged,M01.060.116.630
20053788,2010-01-06T00:00:00,Nicotine,D03.132.760.570
20053788,2010-01-06T00:00:00,Nicotine,D03.383.725.518
20053788,2010-01-06T00:00:00,Pilot Projects,E05.318.760.750
20053788,2010-01-06T00:00:00,Pilot Projects,E05.337.737
20053788,2010-01-06T00:00:00,Pilot Projects,N05.715.360.775.625
20053788,2010-01-06T00:00:00,Pilot Projects,N06.850.520.450.720
20053788,2010-01-06T00:00:00,Self Efficacy,F01.752.747.792.700
20053788,2010-01-06T00:00:00,Smoking,F01.145.466.753
20053788,2010-01-06T00:00:00,Smoking Cessation,F01.145.940.700
20053788,2010-01-06T00:00:00,Substance Withdrawal Syndrome,C21.739.835
20053788,2010-01-06T00:00:00,Substance Withdrawal Syndrome,F03.900.825
20053788,2010-01-06T00:00:00,Tobacco Use Disorder,C21.739.912
20053788,2010-01-06T00:00:00,Tobacco Use Disorder,F03.900.912
20053811,2010-01-06T00:00:00,Adult,M01.060.116
20053811,2010-01-06T00:00:00,Aged,M01.060.116.100
20053811,2010-01-06T00:00:00,Contrast Media,D27.720.259
20053811,2010-01-06T00:00:00,Gadolinium DTPA,D01.632.400
20053811,2010-01-06T00:00:00,Gadolinium DTPA,D02.092.782.590.401
20053811,2010-01-06T00:00:00,Gadolinium DTPA,D02.241.081.038.694.400
20053811,2010-01-06T00:00:00,Gadolinium DTPA,D02.691.400
20053811,2010-01-06T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20053811,2010-01-06T00:00:00,Magnetic Resonance Angiography,E01.370.350.500.500
20053811,2010-01-06T00:00:00,Magnetic Resonance Angiography,E01.370.350.825.500.500
20053811,2010-01-06T00:00:00,Magnetic Resonance Angiography,E01.370.370.050.500
20053811,2010-01-06T00:00:00,Middle Aged,M01.060.116.630
20053811,2010-01-06T00:00:00,Organometallic Compounds,D01.632
20053811,2010-01-06T00:00:00,Organometallic Compounds,D02.691
20053811,2010-01-06T00:00:00,Spinal Cord,A08.186.854
20053811,2010-01-06T00:00:00,Young Adult,M01.060.116.815
20059662,2010-01-06T00:00:00,Adult,M01.060.116
20059662,2010-01-06T00:00:00,Aged,M01.060.116.100
20059662,2010-01-06T00:00:00,Combined Modality Therapy,E02.186
20059662,2010-01-06T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20059662,2010-01-06T00:00:00,Middle Aged,M01.060.116.630
20059662,2010-01-06T00:00:00,Postoperative Complications,C23.550.767
20059662,2010-01-06T00:00:00,Prostatectomy,E04.950.774.860.625
20059662,2010-01-06T00:00:00,Prostatic Neoplasms,C04.588.945.440.770
20059662,2010-01-06T00:00:00,Prostatic Neoplasms,C12.294.260.750
20059662,2010-01-06T00:00:00,Prostatic Neoplasms,C12.294.565.625
20059662,2010-01-06T00:00:00,Prostatic Neoplasms,C12.758.409.750
20206891,2010-01-06T00:00:00,Adolescent,M01.060.057
20206891,2010-01-06T00:00:00,Adult,M01.060.116
20206891,2010-01-06T00:00:00,Aged,M01.060.116.100
20206891,2010-01-06T00:00:00,Heart Failure,C14.280.434
20206891,2010-01-06T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20206891,2010-01-06T00:00:00,"Infusions, Intravenous",E02.319.267.510.590
20206891,2010-01-06T00:00:00,Middle Aged,M01.060.116.630
20206891,2010-01-06T00:00:00,Probability,E05.318.740.600
20206891,2010-01-06T00:00:00,Probability,G17.680
20206891,2010-01-06T00:00:00,Probability,N05.715.360.750.625
20206891,2010-01-06T00:00:00,Probability,N06.850.520.830.600
20206891,2010-01-06T00:00:00,Risk Assessment,E05.318.740.600.800.715
20206891,2010-01-06T00:00:00,Risk Assessment,N04.452.871.715
20206891,2010-01-06T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
20206891,2010-01-06T00:00:00,Risk Assessment,N06.850.505.715
20206891,2010-01-06T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
20206891,2010-01-06T00:00:00,Treatment Outcome,E01.789.800
20206891,2010-01-06T00:00:00,Treatment Outcome,N04.761.559.590.800
20206891,2010-01-06T00:00:00,Treatment Outcome,N05.715.360.575.575.800
20206891,2010-01-06T00:00:00,Young Adult,M01.060.116.815
20054577,2010-01-07T00:00:00,Animals,B01.050
20054577,2010-01-07T00:00:00,"Disease Models, Animal",C22.232
20054577,2010-01-07T00:00:00,"Disease Models, Animal",E05.598.500
20054577,2010-01-07T00:00:00,"Disease Models, Animal",E05.599.395.080
20054577,2010-01-07T00:00:00,Stomach Neoplasms,C04.588.274.476.767
20054577,2010-01-07T00:00:00,Stomach Neoplasms,C06.301.371.767
20054577,2010-01-07T00:00:00,Stomach Neoplasms,C06.405.249.767
20054577,2010-01-07T00:00:00,Stomach Neoplasms,C06.405.748.789
20054577,2010-01-07T00:00:00,Suture Techniques,E04.901
20054577,2010-01-07T00:00:00,Swine,B01.050.150.900.649.077.880
20056928,2010-01-07T00:00:00,Caregivers,M01.085
20056928,2010-01-07T00:00:00,Caregivers,M01.526.485.200
20056928,2010-01-07T00:00:00,Caregivers,N02.360.200
20056928,2010-01-07T00:00:00,Computer Graphics,L01.224.108
20056928,2010-01-07T00:00:00,Computer Graphics,L01.296.110
20056928,2010-01-07T00:00:00,"Data Interpretation, Statistical",E05.245.380
20056928,2010-01-07T00:00:00,"Data Interpretation, Statistical",E05.318.740.300
20056928,2010-01-07T00:00:00,"Data Interpretation, Statistical",L01.700.508.190.380
20056928,2010-01-07T00:00:00,"Data Interpretation, Statistical",N05.715.360.750.300
20056928,2010-01-07T00:00:00,"Data Interpretation, Statistical",N06.850.520.830.300
20056928,2010-01-07T00:00:00,Decision Support Techniques,E05.245
20056928,2010-01-07T00:00:00,Decision Support Techniques,L01.700.508.190
20056928,2010-01-07T00:00:00,"Education, Medical, Continuing",I02.358.212.350
20056928,2010-01-07T00:00:00,"Education, Medical, Continuing",I02.358.399.250
20056928,2010-01-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20056928,2010-01-07T00:00:00,Outcome Assessment (Health Care),N04.761.559.590
20056928,2010-01-07T00:00:00,Outcome Assessment (Health Care),N05.715.360.575.575
20056928,2010-01-07T00:00:00,Patient Education as Topic,I02.233.332.500
20056928,2010-01-07T00:00:00,Patient Education as Topic,N02.421.143.827.407.680
20056928,2010-01-07T00:00:00,Patient Education as Topic,N02.421.726.407.680
20056928,2010-01-07T00:00:00,Risk Assessment,E05.318.740.600.800.715
20056928,2010-01-07T00:00:00,Risk Assessment,N04.452.871.715
20056928,2010-01-07T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
20056928,2010-01-07T00:00:00,Risk Assessment,N06.850.505.715
20056928,2010-01-07T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
20056928,2010-01-07T00:00:00,Stroke,C10.228.140.300.775
20056928,2010-01-07T00:00:00,Stroke,C14.907.253.855
20056928,2010-01-07T00:00:00,Thrombolytic Therapy,E02.319.913
20056957,2010-01-07T00:00:00,Adult,M01.060.116
20056957,2010-01-07T00:00:00,Combined Modality Therapy,E02.186
20056957,2010-01-07T00:00:00,Directive Counseling,F02.784.176.279
20056957,2010-01-07T00:00:00,Directive Counseling,F04.408.413.349
20056957,2010-01-07T00:00:00,Directive Counseling,N02.421.461.363.349
20056957,2010-01-07T00:00:00,Health Education,I02.233.332
20056957,2010-01-07T00:00:00,Health Education,N02.421.143.827.407
20056957,2010-01-07T00:00:00,Health Education,N02.421.726.407
20056957,2010-01-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20056957,2010-01-07T00:00:00,Medication Adherence,F01.145.488.500.500
20056957,2010-01-07T00:00:00,Medication Adherence,N05.300.150.600.600.500
20056957,2010-01-07T00:00:00,Middle Aged,M01.060.116.630
20056957,2010-01-07T00:00:00,Patient Education as Topic,I02.233.332.500
20056957,2010-01-07T00:00:00,Patient Education as Topic,N02.421.143.827.407.680
20056957,2010-01-07T00:00:00,Patient Education as Topic,N02.421.726.407.680
20056957,2010-01-07T00:00:00,Program Evaluation,E05.337.820
20056957,2010-01-07T00:00:00,Program Evaluation,N04.761.685
20056957,2010-01-07T00:00:00,Program Evaluation,N05.715.360.650
20056957,2010-01-07T00:00:00,Smoking,F01.145.466.753
20056957,2010-01-07T00:00:00,Smoking Cessation,F01.145.940.700
20056957,2010-01-07T00:00:00,Treatment Outcome,E01.789.800
20056957,2010-01-07T00:00:00,Treatment Outcome,N04.761.559.590.800
20056957,2010-01-07T00:00:00,Treatment Outcome,N05.715.360.575.575.800
20056957,2010-01-07T00:00:00,United States,Z01.107.567.875
20056958,2010-01-07T00:00:00,Aged,M01.060.116.100
20056958,2010-01-07T00:00:00,Aortic Diseases,C14.907.109
20056958,2010-01-07T00:00:00,Aortic Valve Stenosis,C14.280.484.150
20056958,2010-01-07T00:00:00,Aortic Valve Stenosis,C14.280.955.249
20056958,2010-01-07T00:00:00,Bioprosthesis,E07.695.100
20056958,2010-01-07T00:00:00,Blood Vessel Prosthesis,E07.695.110
20056958,2010-01-07T00:00:00,Blood Vessel Prosthesis Implantation,E04.100.814.200
20056958,2010-01-07T00:00:00,Blood Vessel Prosthesis Implantation,E04.650.200
20056958,2010-01-07T00:00:00,Calcinosis,C18.452.174.130
20056958,2010-01-07T00:00:00,"Echocardiography, Transesophageal",E01.370.350.850.220.235
20056958,2010-01-07T00:00:00,"Echocardiography, Transesophageal",E01.370.370.380.220.235
20056958,2010-01-07T00:00:00,Heart Valve Prosthesis,E07.695.310
20056958,2010-01-07T00:00:00,Heart Valve Prosthesis Implantation,E04.100.376.485
20056958,2010-01-07T00:00:00,Heart Valve Prosthesis Implantation,E04.650.410
20056958,2010-01-07T00:00:00,Heart Valve Prosthesis Implantation,E04.928.220.410
20056958,2010-01-07T00:00:00,Heart Ventricles,A07.541.560
20056958,2010-01-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20056958,2010-01-07T00:00:00,Prosthesis Design,E05.320.550
20056958,2010-01-07T00:00:00,Prosthesis Design,E07.695.680
20056958,2010-01-07T00:00:00,Treatment Outcome,E01.789.800
20056958,2010-01-07T00:00:00,Treatment Outcome,N04.761.559.590.800
20056958,2010-01-07T00:00:00,Treatment Outcome,N05.715.360.575.575.800
20056958,2010-01-07T00:00:00,"Ultrasonography, Interventional",E01.370.350.850.855
20139699,2010-01-07T00:00:00,"Adaptor Proteins, Signal Transducing",D12.644.360.024
20139699,2010-01-07T00:00:00,"Adaptor Proteins, Signal Transducing",D12.776.157.057
20139699,2010-01-07T00:00:00,"Adaptor Proteins, Signal Transducing",D12.776.476.024
20139699,2010-01-07T00:00:00,Animals,B01.050
20139699,2010-01-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20139699,2010-01-07T00:00:00,Lung,A04.411
20139699,2010-01-07T00:00:00,Lung Neoplasms,C04.588.894.797.520
20139699,2010-01-07T00:00:00,Lung Neoplasms,C08.381.540
20139699,2010-01-07T00:00:00,Lung Neoplasms,C08.785.520
20139699,2010-01-07T00:00:00,Signal Transduction,G02.111.087.800
20139699,2010-01-07T00:00:00,Signal Transduction,G02.149.115.800
20139699,2010-01-07T00:00:00,Signal Transduction,G04.299.880
20061412,2010-01-08T00:00:00,Aged,M01.060.116.100
20061412,2010-01-08T00:00:00,Bone Resorption,C05.116.264
20061412,2010-01-08T00:00:00,Bone Resorption,G11.427.590.195.150
20061412,2010-01-08T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20061412,2010-01-08T00:00:00,Hypercalcemia,C18.452.174.451
20061412,2010-01-08T00:00:00,Hypercalcemia,C18.452.950.340
20061412,2010-01-08T00:00:00,Middle Aged,M01.060.116.630
20061412,2010-01-08T00:00:00,Osteogenesis,G07.700.320.500.325.377.625.100.729
20061412,2010-01-08T00:00:00,Osteogenesis,G11.427.590.560.100.729
20062810,2010-01-08T00:00:00,Action Potentials,G04.580.100
20062810,2010-01-08T00:00:00,Action Potentials,G07.265.750.100
20062810,2010-01-08T00:00:00,Action Potentials,G11.561.570.100
20062810,2010-01-08T00:00:00,Animals,B01.050
20062810,2010-01-08T00:00:00,Hippocampus,A08.186.211.464.405
20062810,2010-01-08T00:00:00,Hippocampus,A08.186.211.730.885.287.500.345
20062810,2010-01-08T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
20062810,2010-01-08T00:00:00,Synapses,A08.850
20062810,2010-01-08T00:00:00,Synapses,A11.284.149.165.420.780
20005327,2010-01-11T00:00:00,Avidin,D12.776.034.614.300
20005327,2010-01-11T00:00:00,Avidin,D12.776.256.317.663.300
20005327,2010-01-11T00:00:00,Avidin,D12.776.290.663.100
20005327,2010-01-11T00:00:00,Avidin,D12.776.395.175
20005327,2010-01-11T00:00:00,Biosensing Techniques,E05.601.123
20005327,2010-01-11T00:00:00,Carbon,D01.268.150
20005327,2010-01-11T00:00:00,Electrodes,E07.305.250
20064838,2010-01-11T00:00:00,Health Education,I02.233.332
20064838,2010-01-11T00:00:00,Health Education,N02.421.143.827.407
20064838,2010-01-11T00:00:00,Health Education,N02.421.726.407
20064838,2010-01-11T00:00:00,"Health Knowledge, Attitudes, Practice",F01.100.150.500
20064838,2010-01-11T00:00:00,"Health Knowledge, Attitudes, Practice",N05.300.150.410
20064838,2010-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20064838,2010-01-11T00:00:00,Nicotine,D03.132.760.570
20064838,2010-01-11T00:00:00,Nicotine,D03.383.725.518
20064838,2010-01-11T00:00:00,Smoking,F01.145.466.753
20064838,2010-01-11T00:00:00,Smoking Cessation,F01.145.940.700
20064953,2010-01-11T00:00:00,Adult,M01.060.116
20064953,2010-01-11T00:00:00,Aged,M01.060.116.100
20064953,2010-01-11T00:00:00,Benzazepines,D03.438.079
20064953,2010-01-11T00:00:00,Blood Urea Nitrogen,E01.370.390.400.100
20064953,2010-01-11T00:00:00,Blood Urea Nitrogen,E01.450.150.100.115
20064953,2010-01-11T00:00:00,Hospitalization,E02.760.400
20064953,2010-01-11T00:00:00,Hospitalization,N02.421.585.400
20064953,2010-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20064953,2010-01-11T00:00:00,Hyponatremia,C18.452.950.620
20064953,2010-01-11T00:00:00,"Infusions, Intravenous",E02.319.267.510.590
20064953,2010-01-11T00:00:00,Middle Aged,M01.060.116.630
20064953,2010-01-11T00:00:00,"Receptors, Vasopressin",D12.776.543.750.100.910
20064953,2010-01-11T00:00:00,"Receptors, Vasopressin",D12.776.543.750.720.600.925
20064953,2010-01-11T00:00:00,"Receptors, Vasopressin",D12.776.543.750.750.555.925
20064953,2010-01-11T00:00:00,"Receptors, Vasopressin",D12.776.543.750.750.660.900
20064953,2010-01-11T00:00:00,Sodium,D01.268.549.750
20064953,2010-01-11T00:00:00,Sodium,D01.552.528.850
20065032,2010-01-11T00:00:00,"Adaptor Proteins, Signal Transducing",D12.644.360.024
20065032,2010-01-11T00:00:00,"Adaptor Proteins, Signal Transducing",D12.776.157.057
20065032,2010-01-11T00:00:00,"Adaptor Proteins, Signal Transducing",D12.776.476.024
20065032,2010-01-11T00:00:00,Amino Acids,D12.125
20065032,2010-01-11T00:00:00,Animals,B01.050
20065032,2010-01-11T00:00:00,Carrier Proteins,D12.776.157
20065032,2010-01-11T00:00:00,Cell Line,A11.251.210
20065032,2010-01-11T00:00:00,Cytoplasmic Structures,A11.284.430.214.190
20065032,2010-01-11T00:00:00,"GTP-Binding Protein alpha Subunits, Gi-Go",D08.811.277.040.330.300.200.100.200
20065032,2010-01-11T00:00:00,"GTP-Binding Protein alpha Subunits, Gi-Go",D12.644.360.375.100.200
20065032,2010-01-11T00:00:00,"GTP-Binding Protein alpha Subunits, Gi-Go",D12.776.157.325.332.100.200
20065032,2010-01-11T00:00:00,"GTP-Binding Protein alpha Subunits, Gi-Go",D12.776.476.375.100.200
20065032,2010-01-11T00:00:00,"GTP-Binding Protein alpha Subunits, Gi-Go",D12.776.543.325.100.200
20065032,2010-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20065032,2010-01-11T00:00:00,"Polymorphism, Single Nucleotide",G05.365.795.598
20065032,2010-01-11T00:00:00,Protein Transport,G03.495.166.700
20065032,2010-01-11T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
20065203,2010-01-11T00:00:00,Decision Making,F02.463.785.373
20065203,2010-01-11T00:00:00,Dementia,C10.228.140.380
20065203,2010-01-11T00:00:00,Dementia,F03.087.400
20065203,2010-01-11T00:00:00,Enteral Nutrition,E02.421.360
20065203,2010-01-11T00:00:00,Enteral Nutrition,E02.642.500.360
20065203,2010-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20065203,2010-01-11T00:00:00,Interviews as Topic,E05.318.308.420
20065203,2010-01-11T00:00:00,Interviews as Topic,L01.280.520
20065203,2010-01-11T00:00:00,Interviews as Topic,N05.715.360.300.400
20065203,2010-01-11T00:00:00,Interviews as Topic,N06.850.520.308.420
20065203,2010-01-11T00:00:00,Nursing Homes,N02.278.825.610
20065203,2010-01-11T00:00:00,Observation,E05.581.249
20065203,2010-01-11T00:00:00,South Carolina,Z01.107.567.875.075.662
20065203,2010-01-11T00:00:00,South Carolina,Z01.107.567.875.750.700
20047247,2010-01-12T00:00:00,Aged,M01.060.116.100
20047247,2010-01-12T00:00:00,Drug Interactions,G07.690.812.240
20047247,2010-01-12T00:00:00,Drug Interactions,G07.700.680.240
20047247,2010-01-12T00:00:00,Drug Monitoring,E01.370.520.200
20047247,2010-01-12T00:00:00,Geriatric Assessment,E05.318.308.225
20047247,2010-01-12T00:00:00,Geriatric Assessment,I01.240.425.350
20047247,2010-01-12T00:00:00,Geriatric Assessment,L01.280.360
20047247,2010-01-12T00:00:00,Geriatric Assessment,N01.224.425.350
20047247,2010-01-12T00:00:00,Geriatric Assessment,N05.715.360.300.360
20047247,2010-01-12T00:00:00,Geriatric Assessment,N06.850.505.400.425.350
20047247,2010-01-12T00:00:00,Geriatric Assessment,N06.850.520.308.225
20047247,2010-01-12T00:00:00,Geriatric Nursing,H02.478.676.236
20047247,2010-01-12T00:00:00,Geriatric Nursing,N02.421.533.245
20047247,2010-01-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20047247,2010-01-12T00:00:00,Nursing Assessment,N04.590.233.508.480
20047247,2010-01-12T00:00:00,Patient Selection,E05.581.500.653
20047247,2010-01-12T00:00:00,Patient Selection,N04.590.731
20047247,2010-01-12T00:00:00,Polypharmacy,E02.319.698
20047247,2010-01-12T00:00:00,Risk Assessment,E05.318.740.600.800.715
20047247,2010-01-12T00:00:00,Risk Assessment,N04.452.871.715
20047247,2010-01-12T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
20047247,2010-01-12T00:00:00,Risk Assessment,N06.850.505.715
20047247,2010-01-12T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
20066500,2010-01-12T00:00:00,Deglutition,G10.261.326.215
20066500,2010-01-12T00:00:00,Esophagus,A03.556.875.500
20066500,2010-01-12T00:00:00,Gastroplasty,E02.065.062.750
20066500,2010-01-12T00:00:00,Gastroplasty,E04.062.750
20066500,2010-01-12T00:00:00,Gastroplasty,E04.210.485
20066500,2010-01-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
20066500,2010-01-12T00:00:00,Laparoscopy,E01.370.388.250.520
20066500,2010-01-12T00:00:00,Laparoscopy,E04.800.250.520
20066500,2010-01-12T00:00:00,Manometry,E05.559
20066500,2010-01-12T00:00:00,Middle Aged,M01.060.116.630
20066500,2010-01-12T00:00:00,Muscle Contraction,G11.427.590.540
20066500,2010-01-12T00:00:00,"Obesity, Morbid",C18.654.726.500.700
20066500,2010-01-12T00:00:00,"Obesity, Morbid",C23.888.144.699.500.500
20066500,2010-01-12T00:00:00,"Obesity, Morbid",E01.370.600.115.100.160.120.699.500.500
20066500,2010-01-12T00:00:00,"Obesity, Morbid",G07.100.100.160.120.699.500.500
20068046,2010-01-12T00:00:00,Alkaline Ceramidase,D08.811.277.087.250.300
20068046,2010-01-12T00:00:00,Apoptosis,G04.299.139.160
20068046,2010-01-12T00:00:00,"Carcinoma, Squamous Cell",C04.557.470.200.400
20068046,2010-01-12T00:00:00,"Carcinoma, Squamous Cell",C04.557.470.700.400
20068046,2010-01-12T00:00:00,Cell Division,G04.299.134.220
20068046,2010-01-12T00:00:00,Cell Division,G04.299.233.750.500
20068046,2010-01-12T00:00:00,Cell Division,G05.355.105
20068046,2010-01-12T00:00:00,Cell Division,G07.700.320.249.410.750.500
20068046,2010-01-12T00:00:00,Ceramides,D02.065.313
20068046,2010-01-12T00:00:00,Ceramides,D09.400.410.420.525.200
20068046,2010-01-12T00:00:00,Ceramides,D10.390.470.675.200
20068046,2010-01-12T00:00:00,Ceramides,D10.570.877.360.612.200
20068046,2010-01-12T00:00:00,Cyclin-Dependent Kinase Inhibitor p21,D12.644.360.225.500
20068046,2010-01-12T00:00:00,Cyclin-Dependent Kinase Inhibitor p21,D12.776.167.187.500
20068046,2010-01-12T00:00:00,Cyclin-Dependent Kinase Inhibitor p21,D12.776.476.225.500
20068046,2010-01-12T00:00:00,Cyclin-Dependent Kinase Inhibitor p21,D12.776.624.776.355.500
