pmid,year,mesh,meshTreeNumber
21216243,2011-01-07T00:00:00,Tumor Necrosis Factor-alpha,D23.529.374.500.800
21216243,2011-01-07T00:00:00,Tumor Necrosis Factor-alpha,D23.529.374.750.626
21216243,2011-01-07T00:00:00,Tumor Necrosis Factor-alpha,D23.529.972.626
21216243,2011-01-07T00:00:00,Wound Healing,G16.100.856.891
21224012,2011-01-09T00:00:00,Animals,B01.050
21224012,2011-01-09T00:00:00,Brain,A08.186.211
21224012,2011-01-09T00:00:00,Cations,D01.248.497.300
21224012,2011-01-09T00:00:00,Cell Membrane,A11.284.149
21224012,2011-01-09T00:00:00,Phospholipids,D10.570.755
21224012,2011-01-09T00:00:00,Phospholipids,D10.695
21224012,2011-01-09T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
21224012,2011-01-09T00:00:00,Sepharose,D09.698.813
21224012,2011-01-09T00:00:00,Sphingolipids,D10.570.877
21224012,2011-01-09T00:00:00,Sphingolipids,D10.808
21214500,2011-01-10T00:00:00,"Child, Preschool",M01.060.406.448
21214500,2011-01-10T00:00:00,"Diagnosis, Differential",E01.171
21214500,2011-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21214500,2011-01-10T00:00:00,Mutation,G05.365.590
21219105,2011-01-10T00:00:00,Acetylcysteine,D02.886.030.230.259
21219105,2011-01-10T00:00:00,Acetylcysteine,D12.125.166.230.259
21219105,2011-01-10T00:00:00,Animals,B01.050
21219105,2011-01-10T00:00:00,"Animals, Newborn",B01.050.050.282
21219105,2011-01-10T00:00:00,Brain,A08.186.211
21219105,2011-01-10T00:00:00,Brain Injuries,C10.228.140.199
21219105,2011-01-10T00:00:00,Brain Injuries,C10.900.300.087
21219105,2011-01-10T00:00:00,Brain Injuries,C21.866.260.118
21219105,2011-01-10T00:00:00,Brain Injuries,C21.866.915.300.200
21219105,2011-01-10T00:00:00,Fetal Diseases,C13.703.277
21219105,2011-01-10T00:00:00,Fetal Diseases,C16.300
21219105,2011-01-10T00:00:00,Pregnancy,G08.686.785.760.769
21219105,2011-01-10T00:00:00,Premature Birth,C13.703.420.491.500
21324838,2011-01-10T00:00:00,Adult,M01.060.116
21324838,2011-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21324838,2011-01-10T00:00:00,Self Efficacy,F01.752.747.792.700
21324838,2011-01-10T00:00:00,Smoking Cessation,F01.145.940.700
21324838,2011-01-10T00:00:00,Social Support,I01.880.656.600
21656745,2011-01-10T00:00:00,Carcinoma,C04.557.470.200
21656745,2011-01-10T00:00:00,"Carcinoma, Squamous Cell",C04.557.470.200.400
21656745,2011-01-10T00:00:00,"Carcinoma, Squamous Cell",C04.557.470.700.400
21656745,2011-01-10T00:00:00,Cell Movement,G04.299.283
21656745,2011-01-10T00:00:00,Cell Movement,G07.700.560.500.180
21656745,2011-01-10T00:00:00,Disease Progression,C23.550.291.656
21656745,2011-01-10T00:00:00,Head and Neck Neoplasms,C04.588.443
21656745,2011-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21656745,2011-01-10T00:00:00,Interleukin-6,D12.644.276.374.465.506
21656745,2011-01-10T00:00:00,Interleukin-6,D12.776.467.374.465.506
21656745,2011-01-10T00:00:00,Interleukin-6,D23.529.374.465.506
21656745,2011-01-10T00:00:00,Neoplasm Invasiveness,C04.697.645
21656745,2011-01-10T00:00:00,Neoplasm Invasiveness,C23.550.727.645
21656745,2011-01-10T00:00:00,RNA Stability,G02.111.780
21656745,2011-01-10T00:00:00,Vascular Endothelial Growth Factor A,D12.644.276.100.800.200
21656745,2011-01-10T00:00:00,Vascular Endothelial Growth Factor A,D12.776.467.100.800.200
21656745,2011-01-10T00:00:00,Vascular Endothelial Growth Factor A,D23.529.100.800.200
21656745,2011-01-10T00:00:00,p38 Mitogen-Activated Protein Kinases,D08.811.913.696.620.682.700.567.878
21656745,2011-01-10T00:00:00,p38 Mitogen-Activated Protein Kinases,D08.811.913.696.620.682.700.646.750.843
21656745,2011-01-10T00:00:00,p38 Mitogen-Activated Protein Kinases,D12.644.360.450.835
21656745,2011-01-10T00:00:00,p38 Mitogen-Activated Protein Kinases,D12.776.476.450.835
21222526,2011-01-11T00:00:00,Animals,B01.050
21222526,2011-01-11T00:00:00,Diffusion,G01.595.200
21222526,2011-01-11T00:00:00,Diffusion,G02.149.767.560
21222526,2011-01-11T00:00:00,Diffusion,G02.842.750.560
21222526,2011-01-11T00:00:00,Homeostasis,G07.700.360
21222526,2011-01-11T00:00:00,"Models, Neurological",E05.599.395.642
21222526,2011-01-11T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
21222526,2011-01-11T00:00:00,Stochastic Processes,E05.318.740.996
21222526,2011-01-11T00:00:00,Stochastic Processes,G17.830
21222526,2011-01-11T00:00:00,Stochastic Processes,N05.715.360.750.770
21222526,2011-01-11T00:00:00,Stochastic Processes,N06.850.520.830.996
21222526,2011-01-11T00:00:00,Synapses,A08.850
21222526,2011-01-11T00:00:00,Synapses,A11.284.149.165.420.780
21222526,2011-01-11T00:00:00,Synaptic Transmission,G02.111.087.800.850
21222526,2011-01-11T00:00:00,Synaptic Transmission,G02.149.115.800.850
21222526,2011-01-11T00:00:00,Synaptic Transmission,G04.299.880.850
21222526,2011-01-11T00:00:00,Synaptic Transmission,G07.265.337.900
21222526,2011-01-11T00:00:00,Synaptic Transmission,G07.700.240.900
21222526,2011-01-11T00:00:00,Synaptic Transmission,G11.561.600.835
21224470,2011-01-11T00:00:00,Animals,B01.050
21224470,2011-01-11T00:00:00,Blood Vessels,A07.231
21224470,2011-01-11T00:00:00,Cell Movement,G04.299.283
21224470,2011-01-11T00:00:00,Cell Movement,G07.700.560.500.180
21224470,2011-01-11T00:00:00,Cell Proliferation,G04.299.233.750
21224470,2011-01-11T00:00:00,Cell Proliferation,G07.700.320.249.410.750
21224470,2011-01-11T00:00:00,Endothelial Cells,A11.436.275
21224470,2011-01-11T00:00:00,Homeodomain Proteins,D12.776.260.400
21224470,2011-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21224470,2011-01-11T00:00:00,"Neovascularization, Physiologic",G09.330.190.751
21224470,2011-01-11T00:00:00,"RNA, Messenger",D13.444.735.544
21224470,2011-01-11T00:00:00,Repressor Proteins,D12.776.260.703
21224470,2011-01-11T00:00:00,Repressor Proteins,D12.776.930.700
21224470,2011-01-11T00:00:00,Signal Transduction,G02.111.087.800
21224470,2011-01-11T00:00:00,Signal Transduction,G02.149.115.800
21224470,2011-01-11T00:00:00,Signal Transduction,G04.299.880
21224470,2011-01-11T00:00:00,"Spheroids, Cellular",A11.251.800
21224470,2011-01-11T00:00:00,Transcription Factors,D12.776.930
21224470,2011-01-11T00:00:00,"Transcription, Genetic",G02.111.087.847
21224470,2011-01-11T00:00:00,"Transcription, Genetic",G02.149.115.847
21224470,2011-01-11T00:00:00,"Transcription, Genetic",G05.355.310.700
21224470,2011-01-11T00:00:00,Vascular Endothelial Growth Factor A,D12.644.276.100.800.200
21224470,2011-01-11T00:00:00,Vascular Endothelial Growth Factor A,D12.776.467.100.800.200
21224470,2011-01-11T00:00:00,Vascular Endothelial Growth Factor A,D23.529.100.800.200
21226034,2011-01-11T00:00:00,Adult,M01.060.116
21226034,2011-01-11T00:00:00,Aged,M01.060.116.100
21226034,2011-01-11T00:00:00,Breast Neoplasms,C04.588.180
21226034,2011-01-11T00:00:00,Breast Neoplasms,C17.800.090.500
21226034,2011-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21226034,2011-01-11T00:00:00,Middle Aged,M01.060.116.630
21227910,2011-01-11T00:00:00,Adolescent,M01.060.057
21227910,2011-01-11T00:00:00,Child,M01.060.406
21227910,2011-01-11T00:00:00,"Child, Preschool",M01.060.406.448
21227910,2011-01-11T00:00:00,Health Behavior,F01.145.488
21227910,2011-01-11T00:00:00,Health Surveys,E05.318.308.250
21227910,2011-01-11T00:00:00,Health Surveys,N05.715.360.300.375
21227910,2011-01-11T00:00:00,Health Surveys,N06.850.520.308.250
21227910,2011-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21227910,2011-01-11T00:00:00,Motor Activity,F01.145.632
21227910,2011-01-11T00:00:00,Motor Activity,G11.427.590.530.698
21227910,2011-01-11T00:00:00,Obesity,C18.654.726.500
21227910,2011-01-11T00:00:00,Obesity,C23.888.144.699.500
21227910,2011-01-11T00:00:00,Obesity,E01.370.600.115.100.160.120.699.500
21227910,2011-01-11T00:00:00,Obesity,G07.100.100.160.120.699.500
21227910,2011-01-11T00:00:00,Rural Population,N01.600.725
21227910,2011-01-11T00:00:00,United States,Z01.107.567.875
21227910,2011-01-11T00:00:00,Urban Population,N01.600.900
21225098,2011-01-12T00:00:00,Aged,M01.060.116.100
21225098,2011-01-12T00:00:00,Anticoagulants,D27.505.954.502.119
21225098,2011-01-12T00:00:00,"Arthroplasty, Replacement, Hip",E04.555.110.110.110
21225098,2011-01-12T00:00:00,"Arthroplasty, Replacement, Hip",E04.650.110.110
21225098,2011-01-12T00:00:00,Double-Blind Method,E05.318.780.300
21225098,2011-01-12T00:00:00,Double-Blind Method,E05.581.500.300
21225098,2011-01-12T00:00:00,Double-Blind Method,N05.715.360.780.320
21225098,2011-01-12T00:00:00,Double-Blind Method,N06.850.520.445.300
21225098,2011-01-12T00:00:00,Enoxaparin,D09.698.373.400.300.200
21225098,2011-01-12T00:00:00,Hemorrhage,C23.550.414
21225098,2011-01-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21225098,2011-01-12T00:00:00,Middle Aged,M01.060.116.630
21225098,2011-01-12T00:00:00,Postoperative Complications,C23.550.767
21225098,2011-01-12T00:00:00,Venous Thromboembolism,C14.907.355.590.700
21225098,2011-01-12T00:00:00,Venous Thromboembolism,C14.907.355.830.850.700
21225098,2011-01-12T00:00:00,Venous Thrombosis,C14.907.355.830.925
21225269,2011-01-13T00:00:00,Algorithms,G17.035
21225269,2011-01-13T00:00:00,Algorithms,L01.224.050
21225269,2011-01-13T00:00:00,Angiography,E01.370.350.700.060
21225269,2011-01-13T00:00:00,Angiography,E01.370.370.050
21225269,2011-01-13T00:00:00,Artificial Intelligence,L01.224.065
21225269,2011-01-13T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21225269,2011-01-13T00:00:00,Middle Aged,M01.060.116.630
21225269,2011-01-13T00:00:00,Professional Competence,I02.399.630
21225269,2011-01-13T00:00:00,Pulmonary Artery,A07.231.114.715
21225269,2011-01-13T00:00:00,Pulmonary Embolism,C08.381.746
21225269,2011-01-13T00:00:00,Pulmonary Embolism,C14.907.355.350.700
21225269,2011-01-13T00:00:00,"Radiographic Image Interpretation, Computer-Assisted",E01.158.600.680
21225269,2011-01-13T00:00:00,"Radiographic Image Interpretation, Computer-Assisted",E01.370.350.350.700
21225269,2011-01-13T00:00:00,"Radiographic Image Interpretation, Computer-Assisted",E01.370.350.700.705
21225269,2011-01-13T00:00:00,"Radiographic Image Interpretation, Computer-Assisted",L01.700.508.100.158.600.680
21225269,2011-01-13T00:00:00,South Carolina,Z01.107.567.875.075.662
21225269,2011-01-13T00:00:00,South Carolina,Z01.107.567.875.750.700
21225269,2011-01-13T00:00:00,"Tomography, X-Ray Computed",E01.370.350.350.810
21225269,2011-01-13T00:00:00,"Tomography, X-Ray Computed",E01.370.350.600.350.700.810
21225269,2011-01-13T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.700.810
21225269,2011-01-13T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.810.810
21225269,2011-01-13T00:00:00,"Tomography, X-Ray Computed",E01.370.350.825.810.810
21233404,2011-01-13T00:00:00,Aged,M01.060.116.100
21233404,2011-01-13T00:00:00,Antineoplastic Combined Chemotherapy Protocols,E02.183.750.500
21233404,2011-01-13T00:00:00,Antineoplastic Combined Chemotherapy Protocols,E02.319.077.500
21233404,2011-01-13T00:00:00,Antineoplastic Combined Chemotherapy Protocols,E02.319.310.037
21233404,2011-01-13T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21233404,2011-01-13T00:00:00,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",C04.557.337.539.250
21233404,2011-01-13T00:00:00,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",C15.378.190.636.370
21233404,2011-01-13T00:00:00,"Leukemia, Myeloid, Acute",C04.557.337.539.550
21233404,2011-01-13T00:00:00,"Leukocytes, Mononuclear",A11.118.637.555
21233404,2011-01-13T00:00:00,"Leukocytes, Mononuclear",A15.145.229.637.555
21233404,2011-01-13T00:00:00,"Leukocytes, Mononuclear",A15.382.490.555
21233404,2011-01-13T00:00:00,Middle Aged,M01.060.116.630
21233404,2011-01-13T00:00:00,NF-kappa B,D12.776.260.600
21233404,2011-01-13T00:00:00,NF-kappa B,D12.776.660.600
21233404,2011-01-13T00:00:00,NF-kappa B,D12.776.930.600
21233404,2011-01-13T00:00:00,Quinolones,D03.438.810.835
21233469,2011-01-13T00:00:00,Academic Medical Centers,N02.278.020
21233469,2011-01-13T00:00:00,Brain Ischemia,C10.228.140.300.150
21233469,2011-01-13T00:00:00,Brain Ischemia,C14.907.253.092
21233469,2011-01-13T00:00:00,Health Personnel,M01.526.485
21233469,2011-01-13T00:00:00,Health Personnel,N02.360
21233469,2011-01-13T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21233469,2011-01-13T00:00:00,Quality of Health Care,N04.761
21233469,2011-01-13T00:00:00,Quality of Health Care,N05.715
21233469,2011-01-13T00:00:00,Stroke,C10.228.140.300.775
21233469,2011-01-13T00:00:00,Stroke,C14.907.253.855
21233469,2011-01-13T00:00:00,United States,Z01.107.567.875
21233472,2011-01-13T00:00:00,Aged,M01.060.116.100
21233472,2011-01-13T00:00:00,Brain Ischemia,C10.228.140.300.150
21233472,2011-01-13T00:00:00,Brain Ischemia,C14.907.253.092
21233472,2011-01-13T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21233472,2011-01-13T00:00:00,Middle Aged,M01.060.116.630
21233472,2011-01-13T00:00:00,Stroke,C10.228.140.300.775
21233472,2011-01-13T00:00:00,Stroke,C14.907.253.855
21233472,2011-01-13T00:00:00,Thrombolytic Therapy,E02.319.913
21234685,2011-01-14T00:00:00,Adult,M01.060.116
21234685,2011-01-14T00:00:00,Child,M01.060.406
21234685,2011-01-14T00:00:00,Child Development,F01.525.200
21234685,2011-01-14T00:00:00,Child Development,G07.700.320.374.750
21234685,2011-01-14T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21234685,2011-01-14T00:00:00,Needs Assessment,I02.594
21234685,2011-01-14T00:00:00,Needs Assessment,N03.349.380.565
21234685,2011-01-14T00:00:00,Needs Assessment,N05.300.537
21234685,2011-01-14T00:00:00,Parenting,F01.829.263.370.310
21234685,2011-01-14T00:00:00,Parents,F01.829.263.500.320
21234685,2011-01-14T00:00:00,Parents,I01.880.225.500.340
21234685,2011-01-14T00:00:00,Parents,M01.620
21234685,2011-01-14T00:00:00,Program Development,N04.452.760
21234685,2011-01-14T00:00:00,Questionnaires,E05.318.308.750
21234685,2011-01-14T00:00:00,Questionnaires,L01.280.800
21234685,2011-01-14T00:00:00,Questionnaires,N05.715.360.300.695
21234685,2011-01-14T00:00:00,Questionnaires,N06.850.520.308.750
21234685,2011-01-14T00:00:00,South Carolina,Z01.107.567.875.075.662
21234685,2011-01-14T00:00:00,South Carolina,Z01.107.567.875.750.700
21234685,2011-01-14T00:00:00,"Stress, Psychological",F01.145.126.990
21234685,2011-01-14T00:00:00,"Stress, Psychological",F02.830.900
21239688,2011-01-14T00:00:00,Adult,M01.060.116
21239688,2011-01-14T00:00:00,Colorectal Neoplasms,C04.588.274.476.411.307
21239688,2011-01-14T00:00:00,Colorectal Neoplasms,C06.301.371.411.307
21239688,2011-01-14T00:00:00,Colorectal Neoplasms,C06.405.249.411.307
21239688,2011-01-14T00:00:00,Colorectal Neoplasms,C06.405.469.158.356
21239688,2011-01-14T00:00:00,Colorectal Neoplasms,C06.405.469.491.307
21239688,2011-01-14T00:00:00,Colorectal Neoplasms,C06.405.469.860.180
21239688,2011-01-14T00:00:00,Early Detection of Cancer,E01.390.500
21239688,2011-01-14T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21239688,2011-01-14T00:00:00,Middle Aged,M01.060.116.630
21239688,2011-01-14T00:00:00,Physician's Practice Patterns,N04.590.748
21239688,2011-01-14T00:00:00,Physician's Practice Patterns,N05.300.625
21239688,2011-01-14T00:00:00,Primary Health Care,N04.590.233.727
21240977,2011-01-14T00:00:00,Animals,B01.050
21240977,2011-01-14T00:00:00,Biological Availability,G03.787.151
21240977,2011-01-14T00:00:00,Biological Availability,G07.690.725.129
21240977,2011-01-14T00:00:00,Brain,A08.186.211
21240977,2011-01-14T00:00:00,Central Nervous System Stimulants,D27.505.696.282
21240977,2011-01-14T00:00:00,Central Nervous System Stimulants,D27.505.954.427.220
21240977,2011-01-14T00:00:00,Drug Interactions,G07.690.812.240
21240977,2011-01-14T00:00:00,Drug Interactions,G07.700.680.240
21240977,2011-01-14T00:00:00,Ethanol,D02.033.375
21240977,2011-01-14T00:00:00,Gas Chromatography-Mass Spectrometry,E05.196.181.349.500
21240977,2011-01-14T00:00:00,Gas Chromatography-Mass Spectrometry,E05.196.566.500
21240977,2011-01-14T00:00:00,Methylphenidate,D02.241.223.601.600
21240977,2011-01-14T00:00:00,Methylphenidate,D03.383.621.460
21242019,2011-01-16T00:00:00,Cardiopulmonary Resuscitation,E02.365.647.110
21242019,2011-01-16T00:00:00,Health Personnel,M01.526.485
21242019,2011-01-16T00:00:00,Health Personnel,N02.360
21242019,2011-01-16T00:00:00,Heart Arrest,C14.280.383
21242019,2011-01-16T00:00:00,Hospitals,N02.278.421
21242019,2011-01-16T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
21242019,2011-01-16T00:00:00,Time Factors,G01.910.857
21242019,2011-01-16T00:00:00,Treatment Outcome,E01.789.800
21242019,2011-01-16T00:00:00,Treatment Outcome,N04.761.559.590.800
21242019,2011-01-16T00:00:00,Treatment Outcome,N05.715.360.575.575.800
21242275,2011-01-17T00:00:00,Animals,B01.050
21242275,2011-01-17T00:00:00,Cell Movement,G04.299.283
21242275,2011-01-17T00:00:00,Cell Movement,G07.700.560.500.180
21242275,2011-01-17T00:00:00,"Disease Models, Animal",C22.232
21242275,2011-01-17T00:00:00,"Disease Models, Animal",E05.598.500
21242275,2011-01-17T00:00:00,"Disease Models, Animal",E05.599.395.080
