pmid,year,mesh,meshTreeNumber
16201965,2006-01-15T00:00:00,Sphingosine,D02.033.455.843
16201965,2006-01-15T00:00:00,Sphingosine,D02.092.063.700
16201965,2006-01-15T00:00:00,Substrate Specificity,G02.111.835
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.644.276.374.500.800
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.644.276.374.750.626
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.644.276.972.626
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.776.124.900
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.776.395.930
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.776.467.374.500.800
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.776.467.374.750.626
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D12.776.467.972.626
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D23.529.374.500.800
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D23.529.374.750.626
16201965,2006-01-15T00:00:00,Tumor Necrosis Factor-alpha,D23.529.972.626
16393984,2006-01-15T00:00:00,Autoantigens,D23.050.422
16393984,2006-01-15T00:00:00,CD4-Positive T-Lymphocytes,A11.118.637.555.567.569.200
16393984,2006-01-15T00:00:00,CD4-Positive T-Lymphocytes,A15.145.229.637.555.567.569.200
16393984,2006-01-15T00:00:00,CD4-Positive T-Lymphocytes,A15.382.490.555.567.569.200
16393984,2006-01-15T00:00:00,Cell Proliferation,G04.299.233.750
16393984,2006-01-15T00:00:00,Cell Proliferation,G07.700.320.249.410.750
16393984,2006-01-15T00:00:00,Dendritic Cells,A11.066.270
16393984,2006-01-15T00:00:00,Dendritic Cells,A11.436.270
16393984,2006-01-15T00:00:00,Dendritic Cells,A15.382.066.270
16393984,2006-01-15T00:00:00,Dendritic Cells,A15.382.812.260
16393984,2006-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16393984,2006-01-15T00:00:00,Lymphocyte Activation,E01.450.495.482
16393984,2006-01-15T00:00:00,Lymphocyte Activation,E05.478.594.530
16393984,2006-01-15T00:00:00,Lymphocyte Activation,G12.425.747
16393984,2006-01-15T00:00:00,Lymphocyte Activation,G12.450.050.400.545
16393984,2006-01-15T00:00:00,Melanoma,C04.557.465.625.650.510
16393984,2006-01-15T00:00:00,Melanoma,C04.557.580.625.650.510
16393984,2006-01-15T00:00:00,Melanoma,C04.557.665.510
16393984,2006-01-15T00:00:00,Neoplasm Proteins,D12.776.624
16393984,2006-01-15T00:00:00,"T-Lymphocytes, Regulatory",A11.118.637.555.567.569.200.700
16393984,2006-01-15T00:00:00,"T-Lymphocytes, Regulatory",A15.145.229.637.555.567.569.200.700
16393984,2006-01-15T00:00:00,"T-Lymphocytes, Regulatory",A15.382.490.555.567.569.200.700
16423990,2006-01-15T00:00:00,Animals,B01.050
16423990,2006-01-15T00:00:00,Doxorubicin,D02.455.426.559.847.562.050.200.175
16423990,2006-01-15T00:00:00,Doxorubicin,D04.615.562.050.200.175
16423990,2006-01-15T00:00:00,Doxorubicin,D09.408.051.059.200.175
16423990,2006-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16423990,2006-01-15T00:00:00,"Mammary Neoplasms, Animal",C04.588.531
16423990,2006-01-15T00:00:00,"Mammary Neoplasms, Animal",C22.520
16423990,2006-01-15T00:00:00,"Mice, Transgenic",B01.050.050.680.136.500
16423990,2006-01-15T00:00:00,"Mice, Transgenic",B01.050.150.900.649.865.635.505.500.800
16423990,2006-01-15T00:00:00,Polyethylene Glycols,D02.033.455.250.700
16423990,2006-01-15T00:00:00,Polyethylene Glycols,D05.750.741
16423990,2006-01-15T00:00:00,Polyethylene Glycols,D25.720.741
16423990,2006-01-15T00:00:00,Polyethylene Glycols,J01.637.051.720.741
16423990,2006-01-15T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
16424029,2006-01-15T00:00:00,Antineoplastic Agents,D27.505.954.248
16424029,2006-01-15T00:00:00,"Carcinoma, Non-Small-Cell Lung",C04.588.894.797.520.109.220.249
16424029,2006-01-15T00:00:00,"Carcinoma, Non-Small-Cell Lung",C08.381.540.140.500
16424029,2006-01-15T00:00:00,"Carcinoma, Non-Small-Cell Lung",C08.785.520.100.220.500
16424029,2006-01-15T00:00:00,Disease Progression,C23.550.291.656
16424029,2006-01-15T00:00:00,"Drug Resistance, Neoplasm",G07.690.320.395
16424029,2006-01-15T00:00:00,Histone Deacetylase Inhibitors,D27.505.519.389.360
16424029,2006-01-15T00:00:00,Homeodomain Proteins,D12.776.260.400
16424029,2006-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16424029,2006-01-15T00:00:00,Lung Neoplasms,C04.588.894.797.520
16424029,2006-01-15T00:00:00,Lung Neoplasms,C08.381.540
16424029,2006-01-15T00:00:00,Lung Neoplasms,C08.785.520
16424029,2006-01-15T00:00:00,Quinazolines,D03.438.786
16424029,2006-01-15T00:00:00,"Receptor, Epidermal Growth Factor",D08.811.913.696.620.682.725.400.100
16424029,2006-01-15T00:00:00,"Receptor, Epidermal Growth Factor",D12.776.543.750.060.249
16424029,2006-01-15T00:00:00,"Receptor, Epidermal Growth Factor",D12.776.543.750.750.360.300
16424029,2006-01-15T00:00:00,"Receptor, Epidermal Growth Factor",D12.776.543.750.750.400.340
16424029,2006-01-15T00:00:00,Transcription Factors,D12.776.930
16424029,2006-01-15T00:00:00,"Tumor Markers, Biological",D23.101.840
16468387,2006-01-15T00:00:00,Plutonium,D01.268.033.700
16468387,2006-01-15T00:00:00,Plutonium,D01.268.271.100.700
16468387,2006-01-15T00:00:00,Plutonium,D01.268.556.700
16468387,2006-01-15T00:00:00,Plutonium,D01.552.020.734
16468387,2006-01-15T00:00:00,Plutonium,D01.552.544.700
16468387,2006-01-15T00:00:00,South Carolina,Z01.107.567.875.075.662
16468387,2006-01-15T00:00:00,South Carolina,Z01.107.567.875.750.700
16468387,2006-01-15T00:00:00,"Water Pollutants, Radioactive",D20.693.903
16468387,2006-01-15T00:00:00,"Water Pollutants, Radioactive",D27.888.284.903.821
16401067,2006-01-17T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16401067,2006-01-17T00:00:00,Peroxidases,D08.811.682.732
16401067,2006-01-17T00:00:00,Peroxiredoxin VI,D08.811.277.352.100.680.750.937.300.500
16401067,2006-01-17T00:00:00,Peroxiredoxin VI,D08.811.277.352.100.680.750.937.625.624
16401067,2006-01-17T00:00:00,Peroxiredoxin VI,D08.811.682.732.850.500
16401067,2006-01-17T00:00:00,Peroxiredoxins,D08.811.682.732.850
16418273,2006-01-17T00:00:00,Cell Cycle Proteins,D12.776.167
16418273,2006-01-17T00:00:00,Chromatin Immunoprecipitation,E05.393.170
16418273,2006-01-17T00:00:00,Chromatin Immunoprecipitation,E05.478.605.160
16418273,2006-01-17T00:00:00,DNA Helicases,D08.811.277.040.025.159
16418273,2006-01-17T00:00:00,DNA Helicases,D08.811.399.340
16418273,2006-01-17T00:00:00,DNA Replication,G02.111.087.222
16418273,2006-01-17T00:00:00,DNA Replication,G02.149.115.222
16418273,2006-01-17T00:00:00,DNA Replication,G05.355.200
16418273,2006-01-17T00:00:00,DNA-Binding Proteins,D12.776.260
16418273,2006-01-17T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.196.401.250
16418273,2006-01-17T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.196.401.402.250
16418273,2006-01-17T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.301.300.230
16418273,2006-01-17T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.301.300.319.450
16418273,2006-01-17T00:00:00,"Models, Genetic",E05.599.395.397
16418273,2006-01-17T00:00:00,Plasmids,G05.360.600
16418273,2006-01-17T00:00:00,Protein Interaction Mapping,E05.601.690
16418273,2006-01-17T00:00:00,Saccharomyces cerevisiae,B01.300.107.795.785.800
16418273,2006-01-17T00:00:00,Saccharomyces cerevisiae,B01.300.930.705.655
16418273,2006-01-17T00:00:00,Saccharomyces cerevisiae Proteins,D12.776.354.750
16418273,2006-01-17T00:00:00,"Transcription, Genetic",G02.111.087.847
16418273,2006-01-17T00:00:00,"Transcription, Genetic",G02.149.115.847
16418273,2006-01-17T00:00:00,"Transcription, Genetic",G05.355.310.700
16418449,2006-01-17T00:00:00,Diastole,G09.330.190.541.295
16418449,2006-01-17T00:00:00,Diastole,G11.427.590.540.554.250
16418449,2006-01-17T00:00:00,Diastole,G11.427.590.540.570.295
16418449,2006-01-17T00:00:00,Heart Failure,C14.280.434
16418449,2006-01-17T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16418449,2006-01-17T00:00:00,Myocardial Contraction,G09.330.190.541
16418449,2006-01-17T00:00:00,Myocardial Contraction,G11.427.590.540.570
16418449,2006-01-17T00:00:00,"Ventricular Dysfunction, Left",C14.280.945.900
16413134,2006-01-18T00:00:00,"Adaptation, Psychological",F01.058
16413134,2006-01-18T00:00:00,Adolescent,M01.060.057
16413134,2006-01-18T00:00:00,Adult,M01.060.116
16413134,2006-01-18T00:00:00,Age Factors,N05.715.350.075
16413134,2006-01-18T00:00:00,Age Factors,N06.850.490.250
16413134,2006-01-18T00:00:00,Alcoholism,C21.739.100.250
16413134,2006-01-18T00:00:00,Alcoholism,F03.900.100.350
16413134,2006-01-18T00:00:00,Child Abuse,I01.198.240.856.350.250
16413134,2006-01-18T00:00:00,Child Abuse,I01.880.735.900.350.250
16413134,2006-01-18T00:00:00,Child Abuse,I01.880.787.293.292
16413134,2006-01-18T00:00:00,Circadian Rhythm,G07.180.562.190
16413134,2006-01-18T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16413134,2006-01-18T00:00:00,Hydrocortisone,D04.808.745.745.654.600
16413134,2006-01-18T00:00:00,Hydrocortisone,D06.472.040.585.353.476
16413134,2006-01-18T00:00:00,Hydrocortisone,D06.472.040.585.478.392
16413134,2006-01-18T00:00:00,Hypothalamo-Hypophyseal System,A06.688.357
16413134,2006-01-18T00:00:00,Hypothalamo-Hypophyseal System,A08.186.211.730.317.357.352.435
16413134,2006-01-18T00:00:00,Hypothalamo-Hypophyseal System,A08.713.357
16413134,2006-01-18T00:00:00,Middle Aged,M01.060.116.630
16413134,2006-01-18T00:00:00,Pituitary-Adrenal System,A06.407.691
16413134,2006-01-18T00:00:00,"Stress Disorders, Post-Traumatic",F03.080.931.500
16413134,2006-01-18T00:00:00,"Stress, Physiological",G07.700.830
16413140,2006-01-18T00:00:00,Animals,B01.050
16413140,2006-01-18T00:00:00,Central Nervous System Stimulants,D27.505.696.282
16413140,2006-01-18T00:00:00,Central Nervous System Stimulants,D27.505.954.427.220
16413140,2006-01-18T00:00:00,Columbidae,B01.050.150.900.248.165.150
16413140,2006-01-18T00:00:00,Dextroamphetamine,D02.092.471.683.152.110.200
16413140,2006-01-18T00:00:00,Discrimination Learning,F02.463.425.280
16413140,2006-01-18T00:00:00,Drug Tolerance,G07.690.812.260
16413140,2006-01-18T00:00:00,Drug Tolerance,G07.700.680.260
16413140,2006-01-18T00:00:00,Reaction Time,F02.830.650
16413140,2006-01-18T00:00:00,Reaction Time,F04.669.817
16413140,2006-01-18T00:00:00,Reaction Time,G11.561.677
16413147,2006-01-18T00:00:00,Adult,M01.060.116
16413147,2006-01-18T00:00:00,Age of Onset,N05.715.350.075.100
16413147,2006-01-18T00:00:00,Age of Onset,N06.850.490.250.100
16413147,2006-01-18T00:00:00,Alcoholism,C21.739.100.250
16413147,2006-01-18T00:00:00,Alcoholism,F03.900.100.350
16413147,2006-01-18T00:00:00,Cocaine-Related Disorders,C21.739.300
16413147,2006-01-18T00:00:00,Cocaine-Related Disorders,F03.900.300
16413147,2006-01-18T00:00:00,Demography,I01.240
16413147,2006-01-18T00:00:00,Demography,N01.224
16413147,2006-01-18T00:00:00,Demography,N06.850.505.400
16413147,2006-01-18T00:00:00,Diagnostic and Statistical Manual of Mental Disorders,L01.453.245.945.200
16413147,2006-01-18T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
16413147,2006-01-18T00:00:00,Mental Disorders,F03
16413147,2006-01-18T00:00:00,Phenotype,G05.695
16413147,2006-01-18T00:00:00,Prevalence,E05.318.308.985.525.750
16413147,2006-01-18T00:00:00,Prevalence,L01.280.975.525.750
16413147,2006-01-18T00:00:00,Prevalence,N01.224.935.597.750
16413147,2006-01-18T00:00:00,Prevalence,N06.850.505.400.975.525.750
16413147,2006-01-18T00:00:00,Prevalence,N06.850.520.308.985.525.750
16413147,2006-01-18T00:00:00,Risk Factors,E05.318.740.600.800.725
