pmid,year,mesh,meshTreeNumber
18172066,2008-01-02T00:00:00,Sex Characteristics,G08.686.815
18172066,2008-01-02T00:00:00,Steroids,D04.808
18172066,2008-01-02T00:00:00,Testosterone,D04.808.054.079.429.824
18172066,2008-01-02T00:00:00,Testosterone,D06.472.334.851.968.984
18172738,2008-01-03T00:00:00,Adult,M01.060.116
18172738,2008-01-03T00:00:00,Advance Care Planning,N04.590.233.624.124
18172738,2008-01-03T00:00:00,African Americans,M01.686.508.100.100
18172738,2008-01-03T00:00:00,African Americans,M01.686.754.100
18172738,2008-01-03T00:00:00,Decision Making,F02.463.785.373
18172738,2008-01-03T00:00:00,European Continental Ancestry Group,M01.686.508.400
18172738,2008-01-03T00:00:00,Hispanic Americans,M01.686.754.441
18172738,2008-01-03T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18172738,2008-01-03T00:00:00,Middle Aged,M01.060.116.630
18172738,2008-01-03T00:00:00,Questionnaires,E05.318.308.750
18172738,2008-01-03T00:00:00,Questionnaires,L01.280.800
18172738,2008-01-03T00:00:00,Questionnaires,N05.715.360.300.695
18172738,2008-01-03T00:00:00,Questionnaires,N06.850.520.308.750
18172738,2008-01-03T00:00:00,Risk Assessment,E05.318.740.600.800.715
18172738,2008-01-03T00:00:00,Risk Assessment,N04.452.871.715
18172738,2008-01-03T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
18172738,2008-01-03T00:00:00,Risk Assessment,N06.850.505.715
18172738,2008-01-03T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
18172738,2008-01-03T00:00:00,Terminal Care,E02.760.905
18172738,2008-01-03T00:00:00,Terminal Care,N02.421.585.905
18172738,2008-01-03T00:00:00,United States,Z01.107.567.875
18172769,2008-01-03T00:00:00,Adolescent,M01.060.057
18172769,2008-01-03T00:00:00,Child,M01.060.406
18172769,2008-01-03T00:00:00,Cost-Benefit Analysis,N03.219.151.125
18172769,2008-01-03T00:00:00,Crime,I01.198.240
18172769,2008-01-03T00:00:00,Crime,I01.880.735.191
18172769,2008-01-03T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18172769,2008-01-03T00:00:00,Juvenile Delinquency,I01.880.735.479
18172769,2008-01-03T00:00:00,South Carolina,Z01.107.567.875.075.662
18172769,2008-01-03T00:00:00,South Carolina,Z01.107.567.875.750.700
18172769,2008-01-03T00:00:00,Substance-Related Disorders,C21.739
18172769,2008-01-03T00:00:00,Substance-Related Disorders,F03.900
18175214,2008-01-03T00:00:00,Attention Deficit Disorder with Hyperactivity,F03.550.150.150
18175214,2008-01-03T00:00:00,Child,M01.060.406
18175214,2008-01-03T00:00:00,Cognition Disorders,F03.087.250
18175214,2008-01-03T00:00:00,"Diagnosis, Differential",E01.171
18175214,2008-01-03T00:00:00,Diagnostic and Statistical Manual of Mental Disorders,L01.453.245.945.200
18175214,2008-01-03T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18175214,2008-01-03T00:00:00,Inhibition (Psychology),F01.145.544
18175214,2008-01-03T00:00:00,Inhibition (Psychology),F02.463.425.475
18175214,2008-01-03T00:00:00,Inhibition (Psychology),F02.739.794.405
18175214,2008-01-03T00:00:00,Motivation,F01.658
18175214,2008-01-03T00:00:00,Motivation,F01.752.543.500.750
18175214,2008-01-03T00:00:00,Neuropsychological Tests,F04.711.513
18175214,2008-01-03T00:00:00,Personality Assessment,F04.513
18175214,2008-01-03T00:00:00,Psychometrics,F04.711.780
18175214,2008-01-03T00:00:00,Reaction Time,F02.830.650
18175214,2008-01-03T00:00:00,Reaction Time,F04.669.817
18175214,2008-01-03T00:00:00,Reaction Time,G11.561.677
18173221,2008-01-04T00:00:00,Computer Graphics,L01.224.108
18173221,2008-01-04T00:00:00,Computer Graphics,L01.296.110
18173221,2008-01-04T00:00:00,"Data Interpretation, Statistical",E05.245.380
18173221,2008-01-04T00:00:00,"Data Interpretation, Statistical",E05.318.740.300
18173221,2008-01-04T00:00:00,"Data Interpretation, Statistical",L01.700.508.190.380
18173221,2008-01-04T00:00:00,"Data Interpretation, Statistical",N05.715.360.750.300
18173221,2008-01-04T00:00:00,"Data Interpretation, Statistical",N06.850.520.830.300
18173221,2008-01-04T00:00:00,Proteomics,H01.158.201.843
18173221,2008-01-04T00:00:00,Proteomics,H01.158.273.180.350.700
18173221,2008-01-04T00:00:00,Proteomics,H01.158.273.343.350.700
18173221,2008-01-04T00:00:00,Proteomics,H01.181.122.738
18177920,2008-01-04T00:00:00,"Models, Chemical",E05.599.495
18177920,2008-01-04T00:00:00,Polychlorinated Biphenyls,D02.455.426.559.389.185.698
18177920,2008-01-04T00:00:00,Polychlorinated Biphenyls,D02.455.526.439.773
18177920,2008-01-04T00:00:00,Porosity,G01.374.710
18177920,2008-01-04T00:00:00,Surface Properties,G02.842.850
18178719,2008-01-04T00:00:00,Actins,D05.750.078.730.250
18178719,2008-01-04T00:00:00,Actins,D12.776.210.500.100
18178719,2008-01-04T00:00:00,Actins,D12.776.220.525.255
18178719,2008-01-04T00:00:00,Adult,M01.060.116
18178719,2008-01-04T00:00:00,Cardiomegaly,C14.280.195
18178719,2008-01-04T00:00:00,Cardiomegaly,C23.300.775.250
18178719,2008-01-04T00:00:00,DNA-Binding Proteins,D12.776.260
18178719,2008-01-04T00:00:00,Fluorescent Antibody Technique,E01.450.495.435.375
18178719,2008-01-04T00:00:00,Fluorescent Antibody Technique,E05.200.750.551.512.240
18178719,2008-01-04T00:00:00,Fluorescent Antibody Technique,E05.478.594.430.375
18178719,2008-01-04T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18178719,2008-01-04T00:00:00,Microtubule-Associated Proteins,D12.776.220.600.450
18178719,2008-01-04T00:00:00,Microtubule-Associated Proteins,D12.776.641.560
18178719,2008-01-04T00:00:00,"Myocytes, Cardiac",A07.541.704.570
18178719,2008-01-04T00:00:00,"Myocytes, Cardiac",A10.690.552.750.570
18178719,2008-01-04T00:00:00,"Myocytes, Cardiac",A11.620.500
18178719,2008-01-04T00:00:00,Pulmonary Artery,A07.231.114.715
18178719,2008-01-04T00:00:00,"RNA, Messenger",D13.444.735.544
18178728,2008-01-04T00:00:00,Animals,B01.050
18178728,2008-01-04T00:00:00,Blood Pressure,E01.370.600.875.249
18178728,2008-01-04T00:00:00,Blood Pressure,G09.330.380.076
18178728,2008-01-04T00:00:00,Cardiomegaly,C14.280.195
18178728,2008-01-04T00:00:00,Cardiomegaly,C23.300.775.250
18178728,2008-01-04T00:00:00,Collagen,D05.750.078.280
18178728,2008-01-04T00:00:00,Collagen,D12.776.860.300.250
18178728,2008-01-04T00:00:00,Hypertension,C14.907.489
18178728,2008-01-04T00:00:00,"Mice, Transgenic",B01.050.050.680.136.500
18178728,2008-01-04T00:00:00,"Mice, Transgenic",B01.050.150.900.649.865.635.505.500.800
18178728,2008-01-04T00:00:00,"Microscopy, Confocal",E01.370.350.515.395
18178728,2008-01-04T00:00:00,"Microscopy, Confocal",E05.595.395
18178728,2008-01-04T00:00:00,Myocardium,A02.633.580
18178728,2008-01-04T00:00:00,Myocardium,A07.541.704
18178728,2008-01-04T00:00:00,Myocardium,A10.690.552.750
18178728,2008-01-04T00:00:00,"Myocytes, Cardiac",A07.541.704.570
18178728,2008-01-04T00:00:00,"Myocytes, Cardiac",A10.690.552.750.570
18178728,2008-01-04T00:00:00,"Myocytes, Cardiac",A11.620.500
18178728,2008-01-04T00:00:00,"RNA, Messenger",D13.444.735.544
18178728,2008-01-04T00:00:00,"Ventricular Function, Left",G09.330.190.962.800
18179696,2008-01-07T00:00:00,Animals,B01.050
18179696,2008-01-07T00:00:00,Database Management Systems,L01.224.900.280
18179696,2008-01-07T00:00:00,Database Management Systems,L01.700.508.300.680.110
18179696,2008-01-07T00:00:00,Database Management Systems,N04.452.515.110
18179696,2008-01-07T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.196.401.250
18179696,2008-01-07T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.196.401.402.250
18179696,2008-01-07T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.301.300.230
18179696,2008-01-07T00:00:00,"Electrophoresis, Gel, Two-Dimensional",E05.301.300.319.450
18179696,2008-01-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18179696,2008-01-07T00:00:00,Information Dissemination,F01.145.209.364
18179696,2008-01-07T00:00:00,Information Dissemination,L01.143.443
18179696,2008-01-07T00:00:00,Internet,L01.224.230.110.500
18179696,2008-01-07T00:00:00,Proteomics,H01.158.201.843
18179696,2008-01-07T00:00:00,Proteomics,H01.158.273.180.350.700
18179696,2008-01-07T00:00:00,Proteomics,H01.158.273.343.350.700
18179696,2008-01-07T00:00:00,Proteomics,H01.181.122.738
18179696,2008-01-07T00:00:00,Research Design,E05.581.500
18179696,2008-01-07T00:00:00,Research Design,H01.770.644.728
18179696,2008-01-07T00:00:00,User-Computer Interface,L01.224.900.910
18190539,2008-01-07T00:00:00,Child,M01.060.406
18190539,2008-01-07T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18190539,2008-01-07T00:00:00,Membrane Transport Proteins,D12.776.157.530
18190539,2008-01-07T00:00:00,Membrane Transport Proteins,D12.776.543.585
18190539,2008-01-07T00:00:00,Mutation,G05.365.590
18190539,2008-01-07T00:00:00,Nerve Tissue Proteins,D12.776.641
18182498,2008-01-08T00:00:00,Animals,B01.050
18182498,2008-01-08T00:00:00,Astrocytes,A08.637.200
18182498,2008-01-08T00:00:00,Astrocytes,A11.650.200
18182498,2008-01-08T00:00:00,Cell Death,G04.299.139
18182498,2008-01-08T00:00:00,Gene Expression Regulation,G05.355.315
18182498,2008-01-08T00:00:00,Motor Neurons,A08.663.655.500
18182498,2008-01-08T00:00:00,Motor Neurons,A11.671.655.500
18182498,2008-01-08T00:00:00,Nerve Growth Factor,D12.644.276.860.437
18182498,2008-01-08T00:00:00,Nerve Growth Factor,D12.776.467.860.437
18182498,2008-01-08T00:00:00,Nerve Growth Factor,D12.776.641.600.437
18182498,2008-01-08T00:00:00,Nerve Growth Factor,D23.529.850.437
18182498,2008-01-08T00:00:00,Neurons,A08.663
18182498,2008-01-08T00:00:00,Neurons,A11.671
18182498,2008-01-08T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
18182498,2008-01-08T00:00:00,"Receptors, Cell Surface",D12.776.543.750
18182498,2008-01-08T00:00:00,Sciatic Nerve,A08.800.800.720.450.760
18181651,2008-01-09T00:00:00,Alkanes,D02.455.326.146
18181651,2008-01-09T00:00:00,"Models, Chemical",E05.599.495
18181651,2008-01-09T00:00:00,Surface Plasmon Resonance,E05.196.890
18181651,2008-01-09T00:00:00,Surface Plasmon Resonance,E05.601.123.700
18181651,2008-01-09T00:00:00,Surface Properties,G02.842.850
18183036,2008-01-09T00:00:00,Adult,M01.060.116
18183036,2008-01-09T00:00:00,Aged,M01.060.116.100
18183036,2008-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18183036,2008-01-09T00:00:00,Liver,A03.620
18183036,2008-01-09T00:00:00,Middle Aged,M01.060.116.630
18183036,2008-01-09T00:00:00,"Models, Biological",E05.599.395
18183036,2008-01-09T00:00:00,Research Design,E05.581.500
18183036,2008-01-09T00:00:00,Research Design,H01.770.644.728
18184658,2008-01-09T00:00:00,Alzheimer Disease,C10.228.140.380.100
18184658,2008-01-09T00:00:00,Alzheimer Disease,C10.574.945.249
18184658,2008-01-09T00:00:00,Alzheimer Disease,F03.087.400.100
18184658,2008-01-09T00:00:00,Amyloid Precursor Protein Secretases,D08.811.277.656.300.032
18184658,2008-01-09T00:00:00,Amyloid beta-Protein Precursor,D12.776.049.025.150
18184658,2008-01-09T00:00:00,Amyloid beta-Protein Precursor,D12.776.811.050
18184658,2008-01-09T00:00:00,Animals,B01.050
18184658,2008-01-09T00:00:00,Cathepsin B,D08.811.277.656.224.125
18184658,2008-01-09T00:00:00,Cathepsin B,D08.811.277.656.262.500.133
18184658,2008-01-09T00:00:00,Cathepsin B,D08.811.277.656.300.200.133
18184658,2008-01-09T00:00:00,Cattle,B01.050.150.900.649.077.380.271
18184658,2008-01-09T00:00:00,Gene Expression,G05.355.310
18184658,2008-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18184658,2008-01-09T00:00:00,"Mice, Transgenic",B01.050.050.680.136.500
18184658,2008-01-09T00:00:00,"Mice, Transgenic",B01.050.150.900.649.865.635.505.500.800
18187364,2008-01-09T00:00:00,Adult,M01.060.116
18187364,2008-01-09T00:00:00,Biological Markers,D23.101
18187364,2008-01-09T00:00:00,"Hepatitis C, Chronic",C02.440.440.120
18187364,2008-01-09T00:00:00,"Hepatitis C, Chronic",C02.782.350.350.120
18187364,2008-01-09T00:00:00,"Hepatitis C, Chronic",C06.552.380.350.120
18187364,2008-01-09T00:00:00,"Hepatitis C, Chronic",C06.552.380.705.440.120
18187364,2008-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18187364,2008-01-09T00:00:00,Hyaluronic Acid,D09.698.373.475
18187364,2008-01-09T00:00:00,Liver,A03.620
18187364,2008-01-09T00:00:00,Liver Cirrhosis,C06.552.630
18187364,2008-01-09T00:00:00,Middle Aged,M01.060.116.630
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,E05.318.740.872
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,E05.318.780.800
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,G17.800
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,N05.715.360.750.725
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,N05.715.360.780.700
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,N06.850.520.445.800
18187364,2008-01-09T00:00:00,Sensitivity and Specificity,N06.850.520.830.872
18187364,2008-01-09T00:00:00,Tissue Inhibitor of Metalloproteinase-1,D12.776.926.450
18187469,2008-01-10T00:00:00,Animals,B01.050
18187469,2008-01-10T00:00:00,Calcium,D01.268.552.100
18187469,2008-01-10T00:00:00,Calcium,D01.552.539.288
18187469,2008-01-10T00:00:00,Calcium,D23.119.100
18187469,2008-01-10T00:00:00,Heart Atria,A07.541.358
18187469,2008-01-10T00:00:00,Heart Ventricles,A07.541.560
18187469,2008-01-10T00:00:00,"Mitochondria, Heart",A11.284.430.214.190.875.564.627.603
18187469,2008-01-10T00:00:00,"Mitochondria, Heart",A11.284.835.626.627.603
18187469,2008-01-10T00:00:00,"Myocytes, Cardiac",A07.541.704.570
18187469,2008-01-10T00:00:00,"Myocytes, Cardiac",A10.690.552.750.570
18187469,2008-01-10T00:00:00,"Myocytes, Cardiac",A11.620.500
18187469,2008-01-10T00:00:00,Nitric Oxide Synthase,D08.811.682.664.500.772
18187469,2008-01-10T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
18187469,2008-01-10T00:00:00,Ryanodine Receptor Calcium Release Channel,D12.776.157.530.400.150.800
18187469,2008-01-10T00:00:00,Ryanodine Receptor Calcium Release Channel,D12.776.210.500.800
18187469,2008-01-10T00:00:00,Ryanodine Receptor Calcium Release Channel,D12.776.543.550.425.150.800
18187469,2008-01-10T00:00:00,Ryanodine Receptor Calcium Release Channel,D12.776.543.585.400.150.800
18187469,2008-01-10T00:00:00,Signal Transduction,G02.111.087.800
18187469,2008-01-10T00:00:00,Signal Transduction,G02.149.115.800
18187469,2008-01-10T00:00:00,Signal Transduction,G04.299.880
18187469,2008-01-10T00:00:00,Sodium-Calcium Exchanger,D12.776.157.530.450.162.442
18187469,2008-01-10T00:00:00,Sodium-Calcium Exchanger,D12.776.543.585.450.162.442
18312756,2008-01-10T00:00:00,Anticoagulants,D27.505.954.502.119
18312756,2008-01-10T00:00:00,Case-Control Studies,E05.318.760.500.500
18312756,2008-01-10T00:00:00,Case-Control Studies,N05.715.360.775.175.200
18312756,2008-01-10T00:00:00,Case-Control Studies,N06.850.520.450.500.500
18312756,2008-01-10T00:00:00,Coronary Angiography,E01.370.350.700.060.200
18312756,2008-01-10T00:00:00,Coronary Angiography,E01.370.370.050.200
18312756,2008-01-10T00:00:00,Coronary Angiography,E01.370.370.380.200
18312756,2008-01-10T00:00:00,Coronary Circulation,G09.330.190.163.324
18312756,2008-01-10T00:00:00,Heparin,D09.698.373.400
18312756,2008-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18312756,2008-01-10T00:00:00,Middle Aged,M01.060.116.630
18312756,2008-01-10T00:00:00,Myocardial Infarction,C14.280.647.500
18312756,2008-01-10T00:00:00,Myocardial Infarction,C14.907.585.500
18312756,2008-01-10T00:00:00,Peptide Fragments,D12.644.541
18312756,2008-01-10T00:00:00,Recombinant Proteins,D12.776.828
18312756,2008-01-10T00:00:00,Thrombectomy,E04.100.814.842
18312756,2008-01-10T00:00:00,Treatment Outcome,E01.789.800
18312756,2008-01-10T00:00:00,Treatment Outcome,N04.761.559.590.800
18312756,2008-01-10T00:00:00,Treatment Outcome,N05.715.360.575.575.800
18191373,2008-01-11T00:00:00,Animals,B01.050
18191373,2008-01-11T00:00:00,Cholesterol,D04.808.247.222.284
18191373,2008-01-11T00:00:00,Cholesterol,D04.808.247.808.197
18191373,2008-01-11T00:00:00,Cholesterol,D10.570.938.208
18191373,2008-01-11T00:00:00,Cholesterol,D10.851.208
18191373,2008-01-11T00:00:00,Fatty Acids,D10.251
18191373,2008-01-11T00:00:00,Gene Expression,G05.355.310
18191373,2008-01-11T00:00:00,Gene Expression Profiling,E05.393.332
18191373,2008-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18191373,2008-01-11T00:00:00,Insulin,D06.472.699.587.740.625
18191373,2008-01-11T00:00:00,Insulin,D12.644.548.586.740.625
18191373,2008-01-11T00:00:00,Marine Toxins,D23.946.580
18191373,2008-01-11T00:00:00,Oligonucleotide Array Sequence Analysis,E05.196.630.570.660
18191373,2008-01-11T00:00:00,Oligonucleotide Array Sequence Analysis,E05.393.525.640
18191373,2008-01-11T00:00:00,Oligonucleotide Array Sequence Analysis,E05.393.661.640
18191373,2008-01-11T00:00:00,Oligonucleotide Array Sequence Analysis,E05.393.760.640
18191373,2008-01-11T00:00:00,Oligonucleotide Array Sequence Analysis,E05.588.570.660
18191373,2008-01-11T00:00:00,Oligonucleotide Array Sequence Analysis,E05.601.640
18191373,2008-01-11T00:00:00,Signal Transduction,G02.111.087.800
18191373,2008-01-11T00:00:00,Signal Transduction,G02.149.115.800
18191373,2008-01-11T00:00:00,Signal Transduction,G04.299.880
18191373,2008-01-11T00:00:00,Spiro Compounds,D02.455.426.559.847.885
18191373,2008-01-11T00:00:00,Spiro Compounds,D04.615.885
18191373,2008-01-11T00:00:00,T-Lymphocytes,A11.118.637.555.567.569
18191373,2008-01-11T00:00:00,T-Lymphocytes,A15.145.229.637.555.567.569
18191373,2008-01-11T00:00:00,T-Lymphocytes,A15.382.490.555.567.569
18191373,2008-01-11T00:00:00,Wnt Proteins,D12.644.276.984
18191373,2008-01-11T00:00:00,Wnt Proteins,D12.776.467.984
18191373,2008-01-11T00:00:00,Wnt Proteins,D23.529.984
18205750,2008-01-12T00:00:00,Acetylcysteine,D02.886.030.230.259
18205750,2008-01-12T00:00:00,Acetylcysteine,D12.125.166.230.259
18205750,2008-01-12T00:00:00,Animals,B01.050
18205750,2008-01-12T00:00:00,"Animals, Newborn",B01.050.050.282
18205750,2008-01-12T00:00:00,Brain,A08.186.211
18205750,2008-01-12T00:00:00,Cell Differentiation,G04.299.151
18205750,2008-01-12T00:00:00,Cell Line,A11.251.210
18205750,2008-01-12T00:00:00,Down-Regulation,G02.111.087.225
18205750,2008-01-12T00:00:00,Down-Regulation,G02.149.115.225
18205750,2008-01-12T00:00:00,Down-Regulation,G05.355.315.200
18205750,2008-01-12T00:00:00,Down-Regulation,G07.690.812.230
18205750,2008-01-12T00:00:00,Down-Regulation,G07.700.680.230
18205750,2008-01-12T00:00:00,Encephalitis,C02.182.500
18205750,2008-01-12T00:00:00,Encephalitis,C10.228.140.430
18205750,2008-01-12T00:00:00,Encephalitis,C10.228.228.210.150
18205750,2008-01-12T00:00:00,Encephalitis,C10.228.228.245
18205750,2008-01-12T00:00:00,"Infectious Disease Transmission, Vertical",N06.850.310.425
18205750,2008-01-12T00:00:00,Lipopolysaccharides,D09.400.500
18205750,2008-01-12T00:00:00,Lipopolysaccharides,D09.698.718.450
18205750,2008-01-12T00:00:00,Lipopolysaccharides,D10.494
18205750,2008-01-12T00:00:00,Lipopolysaccharides,D23.050.161.616.525
18205750,2008-01-12T00:00:00,Lipopolysaccharides,D23.946.123.329.500
18205750,2008-01-12T00:00:00,Oligodendroglia,A08.637.600
18205750,2008-01-12T00:00:00,Oligodendroglia,A11.650.600
18205750,2008-01-12T00:00:00,Oxidative Stress,G03.495.710
18205750,2008-01-12T00:00:00,Oxidative Stress,G07.700.830.750
18205750,2008-01-12T00:00:00,Peroxisomes,A11.284.430.214.190.500.585.600
18205750,2008-01-12T00:00:00,Peroxisomes,A11.284.430.214.190.875.190.190.755.600
18205750,2008-01-12T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
18205750,2008-01-12T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
18205750,2008-01-12T00:00:00,Stem Cells,A11.872
18076114,2008-01-15T00:00:00,African Americans,M01.686.508.100.100
18076114,2008-01-15T00:00:00,African Americans,M01.686.754.100
18076114,2008-01-15T00:00:00,Attitude to Health,F01.100.150
18076114,2008-01-15T00:00:00,Attitude to Health,N05.300.150
18076114,2008-01-15T00:00:00,Breast Neoplasms,C04.588.180
18076114,2008-01-15T00:00:00,Breast Neoplasms,C17.800.090.500
18076114,2008-01-15T00:00:00,"Genes, BRCA1",G05.360.340.024.340.375.249.100
18076114,2008-01-15T00:00:00,"Genes, BRCA1",G05.360.340.024.340.415.400.100
18076114,2008-01-15T00:00:00,"Genes, BRCA2",G05.360.340.024.340.375.249.105
18076114,2008-01-15T00:00:00,"Genes, BRCA2",G05.360.340.024.340.415.400.105
18076114,2008-01-15T00:00:00,Genetic Counseling,H01.158.273.343.315.384
18076114,2008-01-15T00:00:00,Genetic Counseling,N02.421.308.400
18076114,2008-01-15T00:00:00,Genetic Predisposition to Disease,C23.550.291.687.500
18076114,2008-01-15T00:00:00,Genetic Predisposition to Disease,G05.380.355
18076114,2008-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18076114,2008-01-15T00:00:00,Middle Aged,M01.060.116.630
18076114,2008-01-15T00:00:00,Ovarian Neoplasms,C04.588.322.455
18076114,2008-01-15T00:00:00,Ovarian Neoplasms,C13.351.500.056.630.705
18076114,2008-01-15T00:00:00,Ovarian Neoplasms,C13.351.937.418.685
18076114,2008-01-15T00:00:00,Ovarian Neoplasms,C19.344.410
18076114,2008-01-15T00:00:00,Ovarian Neoplasms,C19.391.630.705
18076114,2008-01-15T00:00:00,Retention (Psychology),F02.463.425.540.772
18076114,2008-01-15T00:00:00,Risk Factors,E05.318.740.600.800.725
18076114,2008-01-15T00:00:00,Risk Factors,N05.715.350.200.700
18076114,2008-01-15T00:00:00,Risk Factors,N05.715.360.750.625.700.700
18076114,2008-01-15T00:00:00,Risk Factors,N06.850.490.625.750
18076114,2008-01-15T00:00:00,Risk Factors,N06.850.520.830.600.800.725
18171241,2008-01-15T00:00:00,Adult,M01.060.116
18171241,2008-01-15T00:00:00,Aged,M01.060.116.100
18171241,2008-01-15T00:00:00,Cryptococcosis,C01.703.248
18171241,2008-01-15T00:00:00,Cryptococcus neoformans,B01.300.381.258.366
18171241,2008-01-15T00:00:00,Cryptococcus neoformans,B01.300.930.316.366
18171241,2008-01-15T00:00:00,Fungemia,C01.539.757.360
18171241,2008-01-15T00:00:00,Fungemia,C01.703.360
18171241,2008-01-15T00:00:00,Fungemia,C23.550.470.790.500.360
18171241,2008-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
18171241,2008-01-15T00:00:00,Middle Aged,M01.060.116.630
18178409,2008-01-15T00:00:00,Adolescent,M01.060.057
18178409,2008-01-15T00:00:00,Adult,M01.060.116
18178409,2008-01-15T00:00:00,Aged,M01.060.116.100
18178409,2008-01-15T00:00:00,Albuminuria,C12.777.934.734.269
18178409,2008-01-15T00:00:00,Albuminuria,C13.351.968.934.734.269
18178409,2008-01-15T00:00:00,Albuminuria,C23.888.942.750.269
18178409,2008-01-15T00:00:00,Echocardiography,E01.370.350.850.220
18178409,2008-01-15T00:00:00,Echocardiography,E01.370.370.380.220
18178409,2008-01-15T00:00:00,Genetic Predisposition to Disease,C23.550.291.687.500
