pmid,year,mesh,meshTreeNumber
17204545,2007-01-04T00:00:00,Stomach Neoplasms,C04.588.274.476.767
17204545,2007-01-04T00:00:00,Stomach Neoplasms,C06.301.371.767
17204545,2007-01-04T00:00:00,Stomach Neoplasms,C06.405.249.767
17204545,2007-01-04T00:00:00,Stomach Neoplasms,C06.405.748.789
17204545,2007-01-04T00:00:00,Time Factors,G01.910.857
17204545,2007-01-04T00:00:00,"Transcription, Genetic",G02.111.087.847
17204545,2007-01-04T00:00:00,"Transcription, Genetic",G02.149.115.847
17204545,2007-01-04T00:00:00,"Transcription, Genetic",G05.355.310.700
17204668,2007-01-04T00:00:00,Clinical Trials as Topic,E05.318.760.535
17204668,2007-01-04T00:00:00,Clinical Trials as Topic,E05.337.250
17204668,2007-01-04T00:00:00,Clinical Trials as Topic,N05.715.360.775.235
17204668,2007-01-04T00:00:00,Clinical Trials as Topic,N06.850.520.450.535
17204668,2007-01-04T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17204668,2007-01-04T00:00:00,Stroke,C10.228.140.300.775
17204668,2007-01-04T00:00:00,Stroke,C14.907.253.855
17204668,2007-01-04T00:00:00,Treatment Outcome,E01.789.800
17204668,2007-01-04T00:00:00,Treatment Outcome,N04.761.559.590.800
17204668,2007-01-04T00:00:00,Treatment Outcome,N05.715.360.575.575.800
17204668,2007-01-04T00:00:00,Virginia,Z01.107.567.875.075.837
17204668,2007-01-04T00:00:00,Virginia,Z01.107.567.875.750.870
17229066,2007-01-04T00:00:00,Aged,M01.060.116.100
17229066,2007-01-04T00:00:00,Graft Rejection,G12.425.901.545.328
17229066,2007-01-04T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17229066,2007-01-04T00:00:00,Immunosuppression,E02.095.465.425.450
17229066,2007-01-04T00:00:00,Immunosuppression,E05.478.610
17229066,2007-01-04T00:00:00,Immunosuppressive Agents,D27.505.696.477.656
17229066,2007-01-04T00:00:00,Kidney Transplantation,E02.870.500
17229066,2007-01-04T00:00:00,Kidney Transplantation,E04.936.450.485
17229066,2007-01-04T00:00:00,Kidney Transplantation,E04.950.774.400
17229066,2007-01-04T00:00:00,Middle Aged,M01.060.116.630
17229066,2007-01-04T00:00:00,Treatment Outcome,E01.789.800
17229066,2007-01-04T00:00:00,Treatment Outcome,N04.761.559.590.800
17229066,2007-01-04T00:00:00,Treatment Outcome,N05.715.360.575.575.800
17274963,2007-01-04T00:00:00,Age Factors,N05.715.350.075
17274963,2007-01-04T00:00:00,Age Factors,N06.850.490.250
17274963,2007-01-04T00:00:00,Animals,B01.050
17274963,2007-01-04T00:00:00,Association Learning,F02.463.425.069.296
17274963,2007-01-04T00:00:00,Central Nervous System Stimulants,D27.505.696.282
17274963,2007-01-04T00:00:00,Central Nervous System Stimulants,D27.505.954.427.220
17274963,2007-01-04T00:00:00,Methylphenidate,D02.241.223.601.600
17274963,2007-01-04T00:00:00,Methylphenidate,D03.383.621.460
17274963,2007-01-04T00:00:00,Morphine,D03.132.577.249.547
17274963,2007-01-04T00:00:00,Morphine,D03.549.686.575
17274963,2007-01-04T00:00:00,Morphine,D03.605.497.575
17274963,2007-01-04T00:00:00,Morphine,D04.615.723.795.547
17274963,2007-01-04T00:00:00,Nucleus Accumbens,A08.186.211.730.885.287.249.683
17274963,2007-01-04T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
17274963,2007-01-04T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
17274963,2007-01-04T00:00:00,"Receptors, Dopamine D2",D12.776.543.750.070.300.400.500
17274963,2007-01-04T00:00:00,"Receptors, Dopamine D2",D12.776.543.750.100.150.400.500
17274963,2007-01-04T00:00:00,"Receptors, Dopamine D2",D12.776.543.750.720.300.300.400.500
17317356,2007-01-04T00:00:00,Aged,M01.060.116.100
17317356,2007-01-04T00:00:00,Coronary Disease,C14.280.647.250
17317356,2007-01-04T00:00:00,Coronary Disease,C14.907.585.250
17317356,2007-01-04T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17317356,2007-01-04T00:00:00,Immunosuppressive Agents,D27.505.696.477.656
17317356,2007-01-04T00:00:00,Middle Aged,M01.060.116.630
17317356,2007-01-04T00:00:00,Stents,E07.695.750
17317356,2007-01-04T00:00:00,Treatment Outcome,E01.789.800
17317356,2007-01-04T00:00:00,Treatment Outcome,N04.761.559.590.800
17317356,2007-01-04T00:00:00,Treatment Outcome,N05.715.360.575.575.800
17208980,2007-01-05T00:00:00,Binding Sites,G02.111.570.120
17208980,2007-01-05T00:00:00,Computer Simulation,L01.224.160
17208980,2007-01-05T00:00:00,"Models, Chemical",E05.599.495
17208980,2007-01-05T00:00:00,"Models, Molecular",E05.599.595
17208980,2007-01-05T00:00:00,Multiprotein Complexes,D05.500
17208980,2007-01-05T00:00:00,Proteins,D12.776
17208980,2007-01-05T00:00:00,Static Electricity,G01.201.249.820
17217414,2007-01-08T00:00:00,Animals,B01.050
17217414,2007-01-08T00:00:00,Blood-Brain Barrier,A07.035
17217414,2007-01-08T00:00:00,Blood-Brain Barrier,A08.186.211.035
17217414,2007-01-08T00:00:00,Cytokines,D12.644.276.374
17217414,2007-01-08T00:00:00,Cytokines,D12.776.467.374
17217414,2007-01-08T00:00:00,Cytokines,D23.529.374
17217414,2007-01-08T00:00:00,Down-Regulation,G02.111.087.225
17217414,2007-01-08T00:00:00,Down-Regulation,G02.149.115.225
17217414,2007-01-08T00:00:00,Down-Regulation,G05.355.315.200
17217414,2007-01-08T00:00:00,Down-Regulation,G07.690.812.230
17217414,2007-01-08T00:00:00,Down-Regulation,G07.700.680.230
17217414,2007-01-08T00:00:00,Endothelial Cells,A11.436.275
17217414,2007-01-08T00:00:00,"Gait Disorders, Neurologic",C10.597.404
17217414,2007-01-08T00:00:00,"Gait Disorders, Neurologic",C23.888.592.413
17217414,2007-01-08T00:00:00,Heptanoic Acids,D10.251.450
17217414,2007-01-08T00:00:00,Matrix Metalloproteinase 9,D08.811.277.656.300.480.205.360
17217414,2007-01-08T00:00:00,Matrix Metalloproteinase 9,D08.811.277.656.300.480.252.445
17217414,2007-01-08T00:00:00,Matrix Metalloproteinase 9,D08.811.277.656.300.480.525.700.350
17217414,2007-01-08T00:00:00,Matrix Metalloproteinase 9,D08.811.277.656.675.374.205.360
17217414,2007-01-08T00:00:00,Matrix Metalloproteinase 9,D08.811.277.656.675.374.252.445
17217414,2007-01-08T00:00:00,Matrix Metalloproteinase 9,D08.811.277.656.675.374.525.700.350
17217414,2007-01-08T00:00:00,Neuroprotective Agents,D27.505.696.706.548
17217414,2007-01-08T00:00:00,Neuroprotective Agents,D27.505.954.427.575
17217414,2007-01-08T00:00:00,Pyrroles,D03.383.129.578
17217414,2007-01-08T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
17217414,2007-01-08T00:00:00,"Rats, Sprague-Dawley",B01.050.150.900.649.865.635.505.700.750
17217414,2007-01-08T00:00:00,Recovery of Function,G16.757
17217414,2007-01-08T00:00:00,Spinal Cord,A08.186.854
17217414,2007-01-08T00:00:00,Spinal Cord Injuries,C10.228.854.770
17217414,2007-01-08T00:00:00,Spinal Cord Injuries,C10.900.850
17217414,2007-01-08T00:00:00,Spinal Cord Injuries,C21.866.819
17217414,2007-01-08T00:00:00,Treatment Outcome,E01.789.800
17217414,2007-01-08T00:00:00,Treatment Outcome,N04.761.559.590.800
17217414,2007-01-08T00:00:00,Treatment Outcome,N05.715.360.575.575.800
17211573,2007-01-09T00:00:00,Adult,M01.060.116
17211573,2007-01-09T00:00:00,Aged,M01.060.116.100
17211573,2007-01-09T00:00:00,"Carcinoma, Renal Cell",C04.557.470.200.025.390
17211573,2007-01-09T00:00:00,"Carcinoma, Renal Cell",C04.588.945.947.535.160
17211573,2007-01-09T00:00:00,"Carcinoma, Renal Cell",C12.758.820.750.160
17211573,2007-01-09T00:00:00,"Carcinoma, Renal Cell",C12.777.419.473.160
17211573,2007-01-09T00:00:00,"Carcinoma, Renal Cell",C13.351.937.820.535.160
17211573,2007-01-09T00:00:00,"Carcinoma, Renal Cell",C13.351.968.419.473.160
17211573,2007-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17211573,2007-01-09T00:00:00,Kidney Neoplasms,C04.588.945.947.535
17211573,2007-01-09T00:00:00,Kidney Neoplasms,C12.758.820.750
17211573,2007-01-09T00:00:00,Kidney Neoplasms,C12.777.419.473
17211573,2007-01-09T00:00:00,Kidney Neoplasms,C13.351.937.820.535
17211573,2007-01-09T00:00:00,Kidney Neoplasms,C13.351.968.419.473
17211573,2007-01-09T00:00:00,Middle Aged,M01.060.116.630
17211573,2007-01-09T00:00:00,Skin Neoplasms,C04.588.805
17211573,2007-01-09T00:00:00,Skin Neoplasms,C17.800.882
17211573,2007-01-09T00:00:00,"Tomography, X-Ray Computed",E01.370.350.350.810
17211573,2007-01-09T00:00:00,"Tomography, X-Ray Computed",E01.370.350.600.350.700.810
17211573,2007-01-09T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.700.810
17211573,2007-01-09T00:00:00,"Tomography, X-Ray Computed",E01.370.350.700.810.810
17211573,2007-01-09T00:00:00,"Tomography, X-Ray Computed",E01.370.350.825.810.810
17213201,2007-01-09T00:00:00,Antineoplastic Agents,D27.505.954.248
17213201,2007-01-09T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17213201,2007-01-09T00:00:00,Mitochondria,A11.284.430.214.190.875.564
17213201,2007-01-09T00:00:00,Mitochondria,A11.284.835.626
17213201,2007-01-09T00:00:00,Oxygen Consumption,G03.730
17213201,2007-01-09T00:00:00,Reactive Oxygen Species,D01.339.431
17213201,2007-01-09T00:00:00,Reactive Oxygen Species,D01.650.775
17213201,2007-01-09T00:00:00,Superoxides,D01.248.497.158.685.750.850
17213201,2007-01-09T00:00:00,Superoxides,D01.339.431.374.850
17213201,2007-01-09T00:00:00,Superoxides,D01.339.431.750
17213201,2007-01-09T00:00:00,Superoxides,D01.650.550.750.800
17216332,2007-01-10T00:00:00,Attention,F02.830.104.214
17216332,2007-01-10T00:00:00,Autistic Disorder,F03.550.325.125
17216332,2007-01-10T00:00:00,"Child, Preschool",M01.060.406.448
17216332,2007-01-10T00:00:00,Communication,F01.145.209
17216332,2007-01-10T00:00:00,Communication,L01.143
17216332,2007-01-10T00:00:00,Cooperative Behavior,F01.145.813.115
17216332,2007-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17216332,2007-01-10T00:00:00,Interpersonal Relations,F01.829.401
17216332,2007-01-10T00:00:00,Phenotype,G05.695
17216332,2007-01-10T00:00:00,Questionnaires,E05.318.308.750
17216332,2007-01-10T00:00:00,Questionnaires,L01.280.800
17216332,2007-01-10T00:00:00,Questionnaires,N05.715.360.300.695
17216332,2007-01-10T00:00:00,Questionnaires,N06.850.520.308.750
17216332,2007-01-10T00:00:00,Risk Factors,E05.318.740.600.800.725
17216332,2007-01-10T00:00:00,Risk Factors,N05.715.350.200.700
17216332,2007-01-10T00:00:00,Risk Factors,N05.715.360.750.625.700.700
17216332,2007-01-10T00:00:00,Risk Factors,N06.850.490.625.750
17216332,2007-01-10T00:00:00,Risk Factors,N06.850.520.830.600.800.725
17218096,2007-01-10T00:00:00,Cholecalciferol,D04.808.247.222.159
17218096,2007-01-10T00:00:00,Cholecalciferol,D04.808.247.808.146
17218096,2007-01-10T00:00:00,Cholecalciferol,D04.808.812.768.196
17218096,2007-01-10T00:00:00,Cholecalciferol,D10.570.938.146
17218096,2007-01-10T00:00:00,Diet,E05.272
17218096,2007-01-10T00:00:00,Diet,G07.610.240
17218096,2007-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17218096,2007-01-10T00:00:00,Vitamin D,D04.808.812.768
17292928,2007-01-10T00:00:00,Adult,M01.060.116
17292928,2007-01-10T00:00:00,Brain Mapping,E01.370.350.086
17292928,2007-01-10T00:00:00,Brain Mapping,E01.370.376.149
17292928,2007-01-10T00:00:00,Brain Mapping,E05.132
17292928,2007-01-10T00:00:00,Case-Control Studies,E05.318.760.500.500
17292928,2007-01-10T00:00:00,Case-Control Studies,N05.715.360.775.175.200
17292928,2007-01-10T00:00:00,Case-Control Studies,N06.850.520.450.500.500
17292928,2007-01-10T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17292928,2007-01-10T00:00:00,"Image Processing, Computer-Assisted",L01.224.308
17292928,2007-01-10T00:00:00,Magnetic Resonance Imaging,E01.370.350.500
17292928,2007-01-10T00:00:00,Magnetic Resonance Imaging,E01.370.350.825.500
17292928,2007-01-10T00:00:00,Middle Aged,M01.060.116.630
17292928,2007-01-10T00:00:00,Oxygen,D01.268.185.550
17292928,2007-01-10T00:00:00,Oxygen,D01.362.670
17292928,2007-01-10T00:00:00,Semantics,L01.143.506.598.745
17292928,2007-01-10T00:00:00,Treatment Outcome,E01.789.800
17292928,2007-01-10T00:00:00,Treatment Outcome,N04.761.559.590.800
17292928,2007-01-10T00:00:00,Treatment Outcome,N05.715.360.575.575.800
17218638,2007-01-11T00:00:00,"Crystallography, X-Ray",E05.196.309.742.225
17218638,2007-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17218638,2007-01-11T00:00:00,Phenotype,G05.695
17218638,2007-01-11T00:00:00,Prostatic Neoplasms,C04.588.945.440.770
17218638,2007-01-11T00:00:00,Prostatic Neoplasms,C12.294.260.750
17218638,2007-01-11T00:00:00,Prostatic Neoplasms,C12.294.565.625
17218638,2007-01-11T00:00:00,Prostatic Neoplasms,C12.758.409.750
17218638,2007-01-11T00:00:00,Protein Kinase Inhibitors,D27.505.519.389.755
17218638,2007-01-11T00:00:00,"Protein Structure, Secondary",G02.111.570.790.709.600
17218638,2007-01-11T00:00:00,Proto-Oncogene Proteins c-pim-1,D08.811.913.696.620.682.700.776
17218638,2007-01-11T00:00:00,Proto-Oncogene Proteins c-pim-1,D12.776.624.664.700.191
17275198,2007-01-11T00:00:00,Adolescent,M01.060.057
17275198,2007-01-11T00:00:00,Adult,M01.060.116
17275198,2007-01-11T00:00:00,Alcoholism,C21.739.100.250
17275198,2007-01-11T00:00:00,Alcoholism,F03.900.100.350
17275198,2007-01-11T00:00:00,"Child Abuse, Sexual",I01.198.240.748.300
17275198,2007-01-11T00:00:00,"Child Abuse, Sexual",I01.198.240.856.350.250.255
17275198,2007-01-11T00:00:00,"Child Abuse, Sexual",I01.880.735.900.350.250.255
17275198,2007-01-11T00:00:00,"Child Abuse, Sexual",I01.880.787.293.292.325
17275198,2007-01-11T00:00:00,Crime Victims,M01.135
17275198,2007-01-11T00:00:00,Forensic Medicine,H02.403.330
17275198,2007-01-11T00:00:00,Forensic Medicine,I01.198.780.937
17275198,2007-01-11T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17275198,2007-01-11T00:00:00,Informed Consent,I01.880.604.473.650.718
17275198,2007-01-11T00:00:00,Informed Consent,I01.880.604.583.427
17275198,2007-01-11T00:00:00,Informed Consent,N03.706.437.650.312
17275198,2007-01-11T00:00:00,Informed Consent,N03.706.535.489
17275198,2007-01-11T00:00:00,"Interview, Psychological",F04.669.599
17275198,2007-01-11T00:00:00,Marijuana Abuse,C21.739.635
17275198,2007-01-11T00:00:00,Marijuana Abuse,F03.900.635
17275198,2007-01-11T00:00:00,Psychotherapy,F04.754
17275198,2007-01-11T00:00:00,Rape,I01.198.240.748.640
17275198,2007-01-11T00:00:00,Regression Analysis,E05.318.740.750
17275198,2007-01-11T00:00:00,Regression Analysis,N05.715.360.750.695
17275198,2007-01-11T00:00:00,Regression Analysis,N06.850.520.830.750
17275198,2007-01-11T00:00:00,"Stress Disorders, Post-Traumatic",F03.080.931.500
17275198,2007-01-11T00:00:00,Substance-Related Disorders,C21.739
17275198,2007-01-11T00:00:00,Substance-Related Disorders,F03.900
17275198,2007-01-11T00:00:00,Video Recording,L01.240.960
17223551,2007-01-12T00:00:00,Aged,M01.060.116.100
17223551,2007-01-12T00:00:00,Colorectal Neoplasms,C04.588.274.476.411.307
17223551,2007-01-12T00:00:00,Colorectal Neoplasms,C06.301.371.411.307
17223551,2007-01-12T00:00:00,Colorectal Neoplasms,C06.405.249.411.307
17223551,2007-01-12T00:00:00,Colorectal Neoplasms,C06.405.469.158.356
17223551,2007-01-12T00:00:00,Colorectal Neoplasms,C06.405.469.491.307
17223551,2007-01-12T00:00:00,Colorectal Neoplasms,C06.405.469.860.180
17223551,2007-01-12T00:00:00,Diet,E05.272
17223551,2007-01-12T00:00:00,Diet,G07.610.240
17223551,2007-01-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17223551,2007-01-12T00:00:00,Vitamin D,D04.808.812.768
17225294,2007-01-12T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17225294,2007-01-12T00:00:00,Risk Assessment,E05.318.740.600.800.715
17225294,2007-01-12T00:00:00,Risk Assessment,N04.452.871.715
17225294,2007-01-12T00:00:00,Risk Assessment,N05.715.360.750.625.700.690
17225294,2007-01-12T00:00:00,Risk Assessment,N06.850.505.715
17225294,2007-01-12T00:00:00,Risk Assessment,N06.850.520.830.600.800.715
17225294,2007-01-12T00:00:00,"Stress Disorders, Post-Traumatic",F03.080.931.500
17225294,2007-01-12T00:00:00,United States,Z01.107.567.875
17225294,2007-01-12T00:00:00,Veterans,M01.930
17320076,2007-01-12T00:00:00,Animals,B01.050
17320076,2007-01-12T00:00:00,Cytomegalovirus,B04.280.382.150.150
17320076,2007-01-12T00:00:00,Cytomegalovirus,B04.909.204.382.150.150
17320076,2007-01-12T00:00:00,"Disease Models, Animal",C22.232
17320076,2007-01-12T00:00:00,"Disease Models, Animal",E05.598.500
17320076,2007-01-12T00:00:00,"Disease Models, Animal",E05.599.395.080
17320076,2007-01-12T00:00:00,Liver Diseases,C06.552
17320076,2007-01-12T00:00:00,Viremia,C02.937
17320076,2007-01-12T00:00:00,Viremia,C23.550.470.790.500.900
17224468,2007-01-15T00:00:00,Adult,M01.060.116
17224468,2007-01-15T00:00:00,Aged,M01.060.116.100
17224468,2007-01-15T00:00:00,Aortic Valve,A07.541.510.110
17224468,2007-01-15T00:00:00,Calcinosis,C18.452.174.130
17224468,2007-01-15T00:00:00,Genetic Predisposition to Disease,C23.550.291.687.500
17224468,2007-01-15T00:00:00,Genetic Predisposition to Disease,G05.380.355
17224468,2007-01-15T00:00:00,Genetic Testing,E01.370.427
17224468,2007-01-15T00:00:00,Genetic Testing,E05.393.435
17224468,2007-01-15T00:00:00,Genetic Testing,N02.421.143.827.233.221
17224468,2007-01-15T00:00:00,Genetic Testing,N02.421.308.430
17224468,2007-01-15T00:00:00,Heart Valve Diseases,C14.280.484
17224468,2007-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17224468,2007-01-15T00:00:00,Hypertension,C14.907.489
17224468,2007-01-15T00:00:00,Middle Aged,M01.060.116.630
17224468,2007-01-15T00:00:00,Mitral Valve,A07.541.510.507
17224475,2007-01-15T00:00:00,Animals,B01.050
17224475,2007-01-15T00:00:00,Apoptosis,G04.299.139.160
17224475,2007-01-15T00:00:00,Bradykinin,D12.644.276.812.169
17224475,2007-01-15T00:00:00,Bradykinin,D12.644.400.090
17224475,2007-01-15T00:00:00,Bradykinin,D12.644.456.193
17224475,2007-01-15T00:00:00,Bradykinin,D12.776.467.812.169
17224475,2007-01-15T00:00:00,Bradykinin,D12.776.641.650.090
17224475,2007-01-15T00:00:00,Bradykinin,D23.469.050.375.110
17224475,2007-01-15T00:00:00,Bradykinin,D23.529.812.169
17224475,2007-01-15T00:00:00,Fibrosis,C23.550.355
17224475,2007-01-15T00:00:00,Kidney Diseases,C12.777.419
17224475,2007-01-15T00:00:00,Kidney Diseases,C13.351.968.419
17224475,2007-01-15T00:00:00,Mitogen-Activated Protein Kinases,D08.811.913.696.620.682.700.567
17224475,2007-01-15T00:00:00,Mitogen-Activated Protein Kinases,D08.811.913.696.620.682.700.646.750
17224475,2007-01-15T00:00:00,Mitogen-Activated Protein Kinases,D12.644.360.450
17224475,2007-01-15T00:00:00,Mitogen-Activated Protein Kinases,D12.776.476.450
17224475,2007-01-15T00:00:00,Oxidative Stress,G03.495.710
17224475,2007-01-15T00:00:00,Oxidative Stress,G07.700.830.750
17224475,2007-01-15T00:00:00,Rats,B01.050.150.900.649.865.635.505.700
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D12.644.276.374.687.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D12.644.276.954.800.720.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D12.644.276.963.720.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D12.776.467.374.687.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D12.776.467.942.800.720.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D12.776.467.960.720.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D23.529.374.687.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D23.529.942.800.720.100
17224475,2007-01-15T00:00:00,Transforming Growth Factor beta1,D23.529.960.720.100
17224475,2007-01-15T00:00:00,Vasodilator Agents,D27.505.954.411.918
17234763,2007-01-15T00:00:00,Adolescent,M01.060.057
17234763,2007-01-15T00:00:00,Adult,M01.060.116
17234763,2007-01-15T00:00:00,Animals,B01.050
17234763,2007-01-15T00:00:00,"Antibodies, Monoclonal",D12.776.124.486.485.114.224
17234763,2007-01-15T00:00:00,"Antibodies, Monoclonal",D12.776.124.790.651.114.224
17234763,2007-01-15T00:00:00,"Antibodies, Monoclonal",D12.776.377.715.548.114.224
17234763,2007-01-15T00:00:00,Bone Marrow,A15.382.216
17234763,2007-01-15T00:00:00,Humans,B01.050.150.900.649.801.400.112.400.400
17234763,2007-01-15T00:00:00,Middle Aged,M01.060.116.630
17234763,2007-01-15T00:00:00,Prostatic Neoplasms,C04.588.945.440.770
17234763,2007-01-15T00:00:00,Prostatic Neoplasms,C12.294.260.750
17234763,2007-01-15T00:00:00,Prostatic Neoplasms,C12.294.565.625
17234763,2007-01-15T00:00:00,Prostatic Neoplasms,C12.758.409.750
17234763,2007-01-15T00:00:00,"Receptor, Platelet-Derived Growth Factor alpha",D08.811.913.696.620.682.725.400.900.500
17234763,2007-01-15T00:00:00,"Receptor, Platelet-Derived Growth Factor alpha",D12.776.543.750.060.625.300
